0.9999200015999997,9.9996E-6,9.9996E-6,9.9996E-6,9.9996E-6,9.999599999999998E-6,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,9.999599999999998E-6,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,9.999599999999998E-6,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,9.999599999999998E-6,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10
9.999599999999998E-6,0.9999200015999997,9.999599999999998E-6,9.999599999999998E-6,9.999599999999998E-6,1.0000000000000003E-10,9.9996E-6,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,9.9996E-6,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,9.9996E-6,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,9.9996E-6,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10
9.999599999999998E-6,9.999599999999998E-6,0.9999200015999997,9.999599999999998E-6,9.999599999999998E-6,1.0E-10,1.0E-10,9.9996E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.9996E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.9996E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.9996E-6,1.0E-10,1.0E-10
9.999599999999998E-6,9.999599999999998E-6,9.999599999999998E-6,0.9999200015999997,9.999599999999998E-6,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10,9.999599999999998E-6,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10,9.999599999999998E-6,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10,9.999599999999998E-6,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10,9.999599999999998E-6,1.0000000000000002E-10
9.999599999999998E-6,9.999599999999998E-6,9.999599999999998E-6,9.999599999999998E-6,0.9999200015999998,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.9996E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.9996E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.9996E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.9996E-6
0.9925846220511038,9.92624327024185E-6,9.92624327024185E-6,9.92624327024185E-6,9.92624327024185E-6,0.0073453791488958965,7.345672975814931E-8,7.345672975814931E-8,7.345672975814931E-8,7.345672975814931E-8,9.999599999999997E-6,9.999999999999999E-11,9.999999999999999E-11,9.999999999999999E-11,9.999999999999999E-11,9.999599999999997E-6,9.999999999999999E-11,9.999999999999999E-11,9.999999999999999E-11,9.999999999999999E-11,9.999599999999997E-6,9.999999999999999E-11,9.999999999999999E-11,9.999999999999999E-11,9.999999999999999E-11
9.926243270241851E-6,0.9925846220511039,9.926243270241851E-6,9.926243270241851E-6,9.926243270241851E-6,7.345672975814931E-8,0.007345379148895897,7.345672975814931E-8,7.345672975814931E-8,7.345672975814931E-8,1.0E-10,9.999599999999998E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.999599999999998E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.999599999999998E-6,1.0E-10,1.0E-10,1.0E-10
9.926243270241848E-6,9.926243270241848E-6,0.9925846220511038,9.926243270241848E-6,9.926243270241848E-6,7.345672975814931E-8,7.345672975814931E-8,0.007345379148895897,7.345672975814931E-8,7.345672975814931E-8,9.999999999999998E-11,9.999999999999998E-11,9.999599999999997E-6,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999599999999997E-6,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999599999999997E-6,9.999999999999998E-11,9.999999999999998E-11
9.92624327024185E-6,9.92624327024185E-6,9.92624327024185E-6,0.9925846220511038,9.92624327024185E-6,7.345672975814931E-8,7.345672975814931E-8,7.345672975814931E-8,0.007345379148895898,7.345672975814931E-8,1.0E-10,1.0E-10,1.0E-10,9.999599999999998E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.999599999999998E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.999599999999998E-6,1.0E-10
9.92624327024185E-6,9.92624327024185E-6,9.92624327024185E-6,9.92624327024185E-6,0.9925846220511039,7.34567297581493E-8,7.34567297581493E-8,7.34567297581493E-8,7.34567297581493E-8,0.007345379148895897,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999599999999998E-6,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999599999999998E-6,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999599999999998E-6
0.0010382238821316611,1.0382654127481713E-8,1.0382654127481713E-8,1.0382654127481713E-8,1.0382654127481713E-8,0.9947288821893415,9.947686729362591E-6,9.947686729362591E-6,9.947686729362591E-6,9.947686729362591E-6,0.004172894728526645,4.173061650992685E-8,4.173061650992685E-8,4.173061650992685E-8,4.173061650992685E-8,9.999600000000002E-6,1.0000000000000004E-10,1.0000000000000004E-10,1.0000000000000004E-10,1.0000000000000004E-10,9.999600000000002E-6,1.0000000000000004E-10,1.0000000000000004E-10,1.0000000000000004E-10,1.0000000000000004E-10
1.0382654127481713E-8,0.0010382238821316611,1.0382654127481713E-8,1.0382654127481713E-8,1.0382654127481713E-8,9.947686729362593E-6,0.9947288821893416,9.947686729362593E-6,9.947686729362593E-6,9.947686729362593E-6,4.173061650992685E-8,0.004172894728526645,4.173061650992685E-8,4.173061650992685E-8,4.173061650992685E-8,1.0000000000000002E-10,9.9996E-6,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10,9.9996E-6,1.0000000000000002E-10,1.0000000000000002E-10,1.0000000000000002E-10
1.0382654127481713E-8,1.0382654127481713E-8,0.0010382238821316611,1.0382654127481713E-8,1.0382654127481713E-8,9.947686729362593E-6,9.947686729362593E-6,0.9947288821893415,9.947686729362593E-6,9.947686729362593E-6,4.173061650992686E-8,4.173061650992686E-8,0.004172894728526645,4.173061650992686E-8,4.173061650992686E-8,1.0000000000000003E-10,1.0000000000000003E-10,9.999600000000002E-6,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,1.0000000000000003E-10,9.999600000000002E-6,1.0000000000000003E-10,1.0000000000000003E-10
1.0382654127481713E-8,1.0382654127481713E-8,1.0382654127481713E-8,0.0010382238821316613,1.0382654127481713E-8,9.947686729362591E-6,9.947686729362591E-6,9.947686729362591E-6,0.9947288821893415,9.947686729362591E-6,4.173061650992685E-8,4.173061650992685E-8,4.173061650992685E-8,0.004172894728526645,4.173061650992685E-8,1.0E-10,1.0E-10,1.0E-10,9.999600000000002E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,9.999600000000002E-6,1.0E-10
1.038265412748171E-8,1.038265412748171E-8,1.038265412748171E-8,1.038265412748171E-8,0.001038223882131661,9.947686729362591E-6,9.947686729362591E-6,9.947686729362591E-6,9.947686729362591E-6,0.9947288821893416,4.1730616509926846E-8,4.1730616509926846E-8,4.1730616509926846E-8,4.1730616509926846E-8,0.004172894728526645,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999599999999998E-6,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999999999999998E-11,9.999599999999998E-6
9.9996E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10,0.002132285471657754,2.132370766488414E-8,2.132370766488414E-8,2.132370766488414E-8,2.132370766488414E-8,0.99032805017754,9.903676648841357E-6,9.903676648841357E-6,9.903676648841357E-6,9.903676648841357E-6,0.007479665150802137,7.479964349376114E-8,7.479964349376114E-8,7.479964349376114E-8,7.479964349376114E-8,9.9996E-6,1.0E-10,1.0E-10,1.0E-10,1.0E-10
