@relation dTreeCont

@attribute x real
@attribute y real
@attribute r {0, 300}

@data
9949,4368,0
9455,4368,0
9455,4368,0
9953,4368,0
9953,4368,0
9953,4872,0
9458,4872,0
8975,4872,0
8975,5368,0
8474,5368,0
8970,5368,0
8476,5368,0
7987,5368,0
8472,5368,0
8472,4876,0
7984,4876,0
7487,4876,0
7487,5361,300
7487,5850,0
7487,5349,300
7487,5349,300
7487,4859,0
7487,5365,300
6974,5365,0
6974,5864,0
6974,6348,0
6467,6348,0
6467,6843,0
5974,6843,0
5974,7342,0
5974,7342,0
6463,7342,0
6463,7838,0
6951,7838,0
6452,7838,0
6452,7838,0
6452,7344,0
6452,7842,0
6452,7354,0
5948,7354,0
6443,7354,0
6443,7354,0
6952,7354,0
6952,7354,0
7441,7354,0
7441,6857,0
7441,6857,0
7441,6857,0
7441,6346,0
7441,6346,0
6940,6346,0
6940,6835,0
7445,6835,0
7445,7338,0
7445,7338,0
7445,7338,0
6955,7338,0
6955,6843,0
7444,6843,0
6956,6843,0
7453,6843,0
7453,6843,0
7453,7339,0
7949,7339,0
7949,6843,0
7949,6340,0
7443,6340,0
7951,6340,0
8426,6340,300
7930,6340,0
7930,5849,300
8411,5849,0
8411,5849,0
8411,5849,0
8411,5346,0
8411,4837,0
8411,4837,0
8411,4354,0
7921,4354,0
8427,4354,0
8427,4852,0
8427,4364,0
8934,4364,0
8934,4855,0
9430,4855,0
9430,4855,0
9430,5343,0
9430,5830,0
9430,6331,0
9928,6331,0
9928,5832,0
9423,5832,0
9423,5832,0
9923,5832,0
9923,5335,0
9923,4829,0
9923,4340,0
9923,4340,0
9431,4340,0
9431,3840,0
9431,3349,0
9431,3349,0
9930,3349,0
9930,2846,0
9930,2352,0
9930,1842,0
9421,1842,0
9421,1345,0
9421,1345,0
9421,1844,0
9902,1844,0
9902,2334,0
9406,2334,0
9406,2832,0
8904,2832,0
8904,2335,0
8904,1839,0
8419,1839,0
8917,1839,0
8917,2338,0
8415,2338,0
7922,2338,0
8420,2338,0
8420,2338,0
8420,2849,0
8420,2363,0
8420,2363,0
8420,2865,0
8926,2865,0
8926,2383,0
8418,2383,0
8914,2383,0
8421,2383,0
8421,1887,0
8421,1381,0
7926,1381,0
7926,1877,0
8426,1877,0
8922,1877,0
8922,2383,0
9424,2383,0
9424,2383,0
9424,2383,0
8924,2383,0
9421,2383,0
9421,2885,0
9914,2885,0
9420,2885,0
9420,3377,0
9916,3377,0
9916,3869,0
9916,3869,0
9916,3869,0
9415,3869,0
9415,3869,0
9415,3368,0
8909,3368,0
8909,3368,0
8909,3854,0
9414,3854,0
9414,3854,0
8903,3854,0
8903,3348,0
8903,3846,0
8413,3846,0
8413,4345,0
7914,4345,0
7914,4852,0
7914,4852,0
7914,4852,0
7914,5338,0
7914,4854,0
7914,5357,0
7914,5852,300
7416,5852,0
7416,5852,0
7416,5852,0
7416,5852,0
7416,5355,300
6924,5355,0
6425,5355,0
6425,5854,0
6425,5854,0
6425,5357,0
5930,5357,0
5435,5357,0
4948,5357,0
4948,5857,0
4948,5360,0
4948,5860,0
4457,5860,0
3954,5860,0
3954,5860,0
3954,5368,0
3954,5368,0
3954,5368,0
4447,5368,0
4447,5880,0
4943,5880,0
4943,5880,0
4444,5880,0
4444,5387,0
4941,5387,0
4941,5387,0
5440,5387,0
5440,4892,0
5440,4892,0
4953,4892,0
4455,4892,0
4455,4400,0
4946,4400,0
4946,4400,0
4946,4400,0
4946,3897,0
5448,3897,0
5448,4397,0
5448,3894,0
5448,3402,300
5448,2906,0
5448,3414,300
5448,2925,0
4956,2925,0
4956,3422,300
5434,3422,300
5434,3924,0
4924,3924,0
4924,3425,300
4430,3425,0
4430,3425,0
3939,3425,0
3450,3425,0
3450,2931,0
3450,3429,0
2959,3429,0
3441,3429,0
3441,3429,0
3441,2942,0
3441,2942,0
3953,2942,0
4449,2942,300
4449,2942,300
4449,2449,0
4449,1951,0
4449,1951,0
4945,1951,0
5445,1951,0
5445,1951,0
5445,1951,0
5445,2451,0
5445,2947,0
4945,2947,0
4945,2947,0
4442,2947,300
4442,2947,300
4938,2947,0
5437,2947,0
5437,3452,300
5437,3452,300
5935,3452,0
5935,3452,0
5935,3946,300
5935,3459,0
5440,3459,300
5440,2949,0
5440,2459,0
5440,1954,0
5440,1954,0
5440,1954,0
4932,1954,0
4932,1452,0
4932,1452,0
4932,1452,0
4932,1452,0
5430,1452,0
5915,1452,0
5915,954,0
5421,954,0
5421,954,0
5421,1451,0
5421,1940,0
5909,1940,0
5909,1940,0
5909,1446,0
5909,937,0
5909,937,0
5909,1423,0
5909,927,0
5414,927,0
5414,927,0
5414,1426,0
5414,931,0
5414,1430,0
5916,1430,0
5916,924,0
6411,924,0
6912,924,0
7417,924,0
7417,430,0
7911,430,0
7911,430,0
7911,430,0
7911,430,0
8420,430,0
7915,430,0
8413,430,0
8899,430,0
8405,430,0
8405,939,0
8912,939,0
9408,939,0
9408,939,0
9408,433,0
9408,433,0
9408,924,0
9897,924,0
9897,924,0
9408,924,0
9408,1419,0
8898,1419,0
8388,1419,0
8891,1419,0
8891,931,0
8891,931,0
8405,931,0
7897,931,0
7897,427,0
7897,929,0
8393,929,0
8393,929,0
8393,441,0
8393,936,0
8393,1435,0
7912,1435,0
7415,1435,0
7415,934,0
6923,934,0
6923,440,0
7423,440,0
6926,440,0
7421,440,0
7421,440,0
7421,941,0
6933,941,0
6933,941,0
6933,941,0
6933,1441,0
6933,1928,0
7427,1928,0
7427,1928,0
7427,2432,0
6933,2432,0
6933,2432,0
7430,2432,0
6931,2432,0
6931,2934,0
6931,2934,0
7425,2934,0
6934,2934,0
7429,2934,0
7921,2934,0
7921,3437,0
8408,3437,0
7910,3437,0
7415,3437,0
7905,3437,0
7905,3437,0
7905,3437,0
7905,2933,0
8395,2933,0
8395,3418,0
8395,3418,0
7906,3418,0
7410,3418,0
7410,2920,0
7410,2420,0
6907,2420,0
7401,2420,0
7897,2420,0
7897,1928,0
7897,1424,0
7897,1920,0
7897,2419,0
8395,2419,0
8395,2909,0
8395,2909,0
8395,2411,0
8395,2904,0
8395,2904,0
8395,3413,0
8395,3908,0
7895,3908,0
7895,3407,0
7399,3407,0
6900,3407,0
6399,3407,0
5901,3407,0
5394,3407,300
5394,3407,300
5394,3407,300
5394,3407,300
5394,3915,0
5394,4412,0
5394,4918,0
4882,4918,0
4882,4918,0
4378,4918,0
4378,4425,0
3886,4425,0
3886,4926,0
3886,4425,0
3388,4425,0
3388,4916,0
3388,4916,0
3877,4916,0
3877,4416,0
3877,3920,0
4373,3920,0
