x	y	a	r
4037	9499	3	0
4037	8995	4	0
4037	8995	4	0
4037	8995	4	0
4037	8995	1	0
3553	8995	1	0
3053	8995	2	0
3053	9488	1	0
2565	9488	1	0
2063	9488	3	0
2063	8994	1	0
1560	8994	1	0
1073	8994	3	0
1073	8486	2	0
1073	8987	2	0
1073	9476	4	0
1073	9476	3	0
1073	8986	2	0
1073	9477	4	0
1073	9477	0	0
1559	9477	4	0
1559	9477	3	0
1559	8982	1	0
1052	8982	2	0
1052	9475	3	0
1052	8976	1	0
544	8976	0	0
1035	8976	1	0
538	8976	1	0
42	8976	4	0
42	8976	0	0
542	8976	2	0
542	9471	4	0
542	9471	2	0
542	9949	0	0
1026	9949	1	0
535	9949	4	0
535	9949	3	0
535	9464	3	0
535	8975	0	0
1023	8975	3	0
1023	8477	3	0
1023	7989	1	0
528	7989	2	0
528	8491	2	0
528	8978	1	0
30	8978	2	0
30	9475	4	0
30	9475	2	0
30	9965	0	0
515	9965	1	0
13	9965	0	0
504	9965	0	0
1008	9965	4	0
1008	9965	4	0
1008	9965	0	0
1500	9965	1	0
1004	9965	3	0
1004	9471	4	0
1004	9471	4	0
1004	9471	4	0
1004	9471	3	0
1004	8976	4	0
1004	8976	1	0
497	8976	3	0
497	8486	4	0
497	8486	0	0
993	8486	1	0
495	8486	2	0
495	8986	3	0
495	8484	4	0
495	8484	3	0
495	7996	0	0
997	7996	1	0
500	7996	0	0
1001	7996	4	0
1001	7996	2	0
1001	8513	2	0
1001	9018	4	0
1001	9018	4	0
1001	9018	2	0
1001	9507	1	0
502	9507	1	0
8	9507	4	0
8	9507	0	0
513	9507	0	0
1013	9507	3	0
1013	9011	2	0
1013	9513	1	0
517	9513	3	0
517	9021	0	0
1005	9021	4	0
1005	9021	1	0
511	9021	1	0
18	9021	3	0
18	8519	2	0
18	9013	2	0
18	9515	3	0
18	9021	3	0
18	8528	3	0
18	8024	2	0
18	8520	4	0
18	8520	3	0
18	8023	0	0
500	8023	0	0
1000	8023	4	0
1000	8023	0	0
1506	8023	4	0
1506	8023	3	0
1506	7519	0	0
2003	7519	4	0
2003	7519	1	0
1506	7519	0	0
2007	7519	4	0
2007	7519	2	0
2007	8024	1	0
1507	8024	4	0
1507	8024	1	0
1015	8024	0	0
1517	8024	3	0
1517	7529	1	0
1034	7529	4	0
1034	7529	3	0
1034	7026	3	0
1034	6534	4	0
1034	6534	0	0
1533	6534	1	0
1041	6534	0	0
1522	6534	1	0
1024	6534	4	0
1024	6534	1	0
520	6534	4	0
520	6534	0	0
1021	6534	2	0
1021	7034	0	0
1520	7034	1	0
1028	7034	4	0
1028	7034	1	0
534	7034	3	0
534	6538	1	0
36	6538	4	0
36	6538	3	0
36	6049	0	0
534	6049	0	0
1031	6049	4	0
1031	6049	4	0
1031	6049	4	0
1031	6049	4	0
1031	6049	3	0
1031	5552	2	0
1031	6037	4	0
1031	6037	3	0
1031	5544	3	0
1031	5041	2	0
1031	5543	4	0
1031	5543	2	0
1031	6042	1	0
534	6042	0	0
1039	6042	2	0
1039	6526	1	0
543	6526	1	0
52	6526	3	0
52	6030	3	0
52	5548	3	0
52	5052	2	0
52	5551	2	0
52	6042	0	0
541	6042	2	0
541	6527	4	0
541	6527	2	0
541	7028	2	0
541	7530	4	0
541	7530	1	0
44	7530	2	0
44	8026	4	0
44	8026	0	0
542	8026	1	0
64	8026	0	0
563	8026	4	0
563	8026	4	0
563	8026	3	0
563	7531	4	0
563	7531	0	0
1070	7531	0	0
1563	7531	2	0
1563	8028	2	0
1563	8528	3	0
1563	8029	1	0
1065	8029	4	0
1065	8029	4	0
1065	8029	3	0
1065	7533	1	0
564	7533	4	0
564	7533	3	0
564	7033	2	0
564	7530	3	0
564	7039	0	0
1066	7039	4	0
1066	7039	4	0
1066	7039	1	0
565	7039	2	0
565	7541	0	0
1054	7541	2	0
1054	8047	1	0
556	8047	0	0
1048	8047	0	0
1561	8047	4	0
1561	8047	1	0
1074	8047	4	0
1074	8047	4	0
1074	8047	2	0
1074	8553	3	0
1074	8048	1	0
577	8048	3	0
577	7545	3	0
577	7050	0	0
1077	7050	4	0
1077	7050	2	0
1077	7554	3	0
1077	7061	0	0
1576	7061	4	0
1576	7061	4	0
1576	7061	3	0
1576	6560	2	0
1576	7060	3	0
1576	6573	1	0
1077	6573	3	0
1077	6067	4	0
1077	6067	0	0
1581	6067	0	0
2072	6067	0	0
2561	6067	2	0
2561	6548	0	0
3049	6548	4	0
3049	6548	3	0
3049	6037	3	0
3049	5535	0	0
3542	5535	2	0
3542	6029	0	0
4030	6029	3	-300
4030	5534	0	0
4520	5534	2	0
4520	6022	3	0
4520	5517	0	0
5009	5517	1	0
4510	5517	4	0
4510	5517	4	0
4510	5517	1	0
4013	5517	1	0
3525	5517	0	0
4028	5517	2	0
4028	6011	1	-300
3539	6011	1	0
3038	6011	4	0
3038	6011	3	0
3038	5515	4	0
3038	5515	3	0
3038	5005	1	-300
2537	5005	3	0
2537	4522	0	0
3031	4522	3	0
3031	4029	2	0
3031	4545	0	0
3539	4545	0	0
4049	4545	4	0
4049	4545	1	0
3558	4545	0	0
4045	4545	3	0
4045	4046	1	0
3560	4046	4	0
3560	4046	1	0
3072	4046	3	0
3072	3563	0	0
3565	3563	1	0
3065	3563	0	0
3561	3563	2	0
3561	4061	4	0
3561	4061	2	0
3561	4551	0	0
4066	4551	2	0
4066	5050	0	0
4558	5050	1	0
4060	5050	1	0
3566	5050	0	0
4055	5050	2	0
4055	5541	1	0
3550	5541	0	0
