x	y	a	r
5891	2026	1	0
5411	2026	1	0
4928	2026	4	0
4928	2026	4	0
4928	2026	1	0
4431	2026	3	0
4431	1538	1	0
3929	1538	4	0
3929	1538	2	0
3929	2037	0	300
4426	2037	3	0
4426	1541	4	0
4426	1541	3	0
4426	1042	3	0
4426	548	1	0
3928	548	4	0
3928	548	2	0
3928	1042	3	0
3928	553	1	0
3427	553	2	0
3427	1052	3	0
3427	558	4	0
3427	558	3	0
3427	55	0	0
3929	55	2	0
3929	544	2	0
3929	1048	2	0
3929	1531	3	0
3929	1028	0	0
4420	1028	0	0
4930	1028	1	0
4426	1028	3	0
4426	540	2	0
4426	1042	3	0
4426	556	1	0
3919	556	0	0
4417	556	3	0
4417	53	2	0
4417	554	0	0
4918	554	1	0
4417	554	2	0
4417	1061	0	0
4922	1061	2	0
4922	1545	2	0
4922	2043	3	0
4922	1543	1	0
4422	1543	2	0
4422	2040	1	0
3922	2040	1	300
3424	2040	3	0
3424	1537	2	300
3424	2028	0	0
3923	2028	1	300
3428	2028	0	0
3920	2028	1	300
3424	2028	4	0
3424	2028	0	0
3917	2028	3	300
3917	1531	0	0
4422	1531	2	0
4422	2026	2	0
4422	2520	3	300
4422	2018	1	0
3916	2018	3	300
3916	1523	0	0
4415	1523	1	0
3920	1523	4	0
3920	1523	4	0
3920	1523	0	0
4409	1523	1	0
3916	1523	2	0
3916	2030	3	300
3916	1534	2	0
3916	2030	0	300
4415	2030	4	0
4415	2030	3	0
4415	1519	2	0
4415	2022	4	0
4415	2022	0	0
4907	2022	0	0
5405	2022	1	0
4896	2022	0	0
5392	2022	0	0
5889	2022	2	0
5889	2512	1	0
5402	2512	2	0
5402	2996	4	0
5402	2996	3	0
5402	2501	2	0
5402	2988	2	0
5402	3477	1	300
4894	3477	3	300
4894	2970	1	0
4399	2970	1	300
3898	2970	2	0
3898	3471	2	0
3898	3962	4	0
3898	3962	3	0
3898	3459	2	0
3898	3958	3	0
3898	3458	1	0
3409	3458	4	0
3409	3458	3	0
3409	2962	3	0
3409	2455	4	0
3409	2455	3	0
3409	1949	1	300
2907	1949	4	300
2907	1949	3	300
2907	1452	3	0
2907	950	1	0
2410	950	2	0
2410	1446	3	300
2410	957	1	0
1904	957	3	0
1904	466	1	0
1402	466	2	0
1402	965	4	300
1402	965	2	300
1402	1457	0	0
1904	1457	4	300
1904	1457	3	300
1904	950	0	0
2403	950	0	0
2904	950	3	0
2904	449	0	0
3392	449	4	0
3392	449	1	0
2894	449	4	0
2894	449	0	0
3393	449	1	0
2898	449	4	0
2898	449	0	0
3398	449	4	0
3398	449	1	0
2900	449	2	0
2900	946	0	0
3396	946	3	0
3396	453	2	0
3396	937	1	0
2903	937	0	0
3408	937	3	0
3408	445	1	0
2916	445	0	0
3414	445	2	0
3414	928	4	0
3414	928	1	0
2923	928	2	0
2923	1413	3	0
2923	927	2	0
2923	1429	3	0
2923	928	0	0
3407	928	2	0
3407	1430	4	0
3407	1430	0	0
3900	1430	1	0
3389	1430	0	0
3874	1430	2	0
3874	1934	1	0
3384	1934	4	300
3384	1934	0	300
3881	1934	2	0
3881	2445	0	300
4378	2445	2	0
4378	2943	1	300
3885	2943	0	0
4378	2943	3	300
4378	2439	1	0
3883	2439	4	300
3883	2439	0	300
4387	2439	3	0
4387	1939	2	0
4387	2436	2	0
4387	2929	3	300
4387	2435	3	0
4387	1935	4	0
4387	1935	0	0
4877	1935	4	0
4877	1935	4	0
4877	1935	4	0
4877	1935	4	0
4877	1935	0	0
5371	1935	1	0
4891	1935	3	0
4891	1443	4	0
4891	1443	4	0
4891	1443	3	0
4891	950	4	0
4891	950	2	0
4891	1446	1	0
4383	1446	4	0
4383	1446	1	0
3889	1446	0	0
4382	1446	0	0
4884	1446	3	0
4884	956	4	0
4884	956	4	0
4884	956	1	0
4380	956	3	0
4380	473	0	0
4882	473	1	0
4392	473	4	0
4392	473	1	0
3888	473	0	0
4378	473	4	0
4378	473	0	0
4870	473	1	0
4382	473	4	0
4382	473	0	0
4873	473	2	0
4873	962	4	0
4873	962	1	0
4377	962	3	0
4377	470	0	0
4875	470	2	0
4875	964	4	0
4875	964	0	0
5368	964	0	0
5857	964	2	0
5857	1464	2	0
5857	1957	3	0
5857	1464	2	0
5857	1968	1	0
5362	1968	1	0
4861	1968	0	0
5346	1968	3	0
5346	1467	1	0
4845	1467	4	0
4845	1467	1	0
4358	1467	1	0
3856	1467	2	0
3856	1966	3	0
3856	1454	4	0
3856	1454	0	0
4349	1454	2	0
4349	1956	1	0
3850	1956	0	0
4342	1956	1	0
3838	1956	4	0
3838	1956	2	0
3838	2451	1	300
3348	2451	2	0
3348	2937	2	0
3348	3431	0	0
3830	3431	4	0
3830	3431	1	0
3323	3431	3	0
3323	2920	2	0
3323	3407	4	0
3323	3407	0	0
3822	3407	2	0
3822	3904	4	0
3822	3904	2	0
3822	4409	3	0
3822	3911	4	0
3822	3911	2	0
3822	4415	0	0
4320	4415	1	0
3812	4415	4	0
3812	4415	1	0
3311	4415	4	0
3311	4415	1	0
2806	4415	2	0
2806	4899	4	0
2806	4899	2	0
2806	5401	2	0
2806	5910	1	0
2307	5910	0	0
2797	5910	3	0
2797	5423	0	0
3295	5423	3	0
3295	4914	3	0
3295	4412	2	0
3295	4903	2	0
3295	5395	3	0
3295	4899	2	0
3295	5388	4	0
3295	5388	4	0
3295	5388	2	0
3295	5879	2	0
3295	6372	4	0
3295	6372	3	0
3295	5873	0	0
3795	5873	2	0
3795	6369	0	0
4284	6369	3	0
4284	5873	0	0
4775	5873	2	0
4775	6367	2	0
4775	6850	3	0
4775	6350	2	0
4775	6859	2	0
4775	7360	1	0
4283	7360	1	0
3794	7360	2	0
3794	7839	2	0
3794	8330	4	0
3794	8330	4	0
3794	8330	1	0
3299	8330	4	0
3299	8330	4	0
3299	8330	3	0
3299	7843	0	0
3794	7843	4	0
3794	7843	2	0
3794	8344	0	0
4300	8344	4	0
4300	8344	2	0
4300	8832	0	0
4798	8832	2	0
4798	9319	4	0
4798	9319	0	0
5305	9319	4	0
5305	9319	0	0
5793	9319	0	0
6289	9319	0	0
6783	9319	0	0
7273	9319	2	0
7273	9811	0	0
7774	9811	0	0
8280	9811	1	0
7782	9811	4	0
7782	9811	0	0
8294	9811	1	0
7799	9811	4	0
7799	9811	3	0
7799	9323	3	0
7799	8828	4	0
7799	8828	1	0
7304	8828	3	0
7304	8336	1	0
6805	8336	4	0
6805	8336	1	0
6307	8336	2	0
6307	8835	0	0
6803	8835	2	0
6803	9336	3	0
6803	8845	0	0
7295	8845	1	0
6798	8845	3	0
6798	8347	3	0
6798	7840	0	0
7291	7840	1	0
6799	7840	4	0
6799	7840	1	0
6303	7840	3	0
6303	7345	0	0
6798	7345	4	0
6798	7345	1	0
6294	7345	1	0
5797	7345	0	0
6290	7345	1	0
5803	7345	4	0
5803	7345	0	0
6303	7345	1	0
5808	7345	0	0
6305	7345	3	0
6305	6863	3	0
6305	6356	0	0
6801	6356	4	0
6801	6356	4	0
6801	6356	3	0
6801	5858	4	0
6801	5858	3	0
6801	5364	1	0
6297	5364	1	0
5791	5364	3	0
5791	4879	2	0
5791	5379	0	0
6302	5379	3	0
6302	4880	1	0
5808	4880	4	0
5808	4880	2	0
5808	5366	0	0
6309	5366	1	0
5812	5366	0	0
6319	5366	2	0
6319	5868	3	0
6319	5372	0	0
6815	5372	0	0
7306	5372	2	300
7306	5877	1	0
6800	5877	2	0
6800	6360	1	0
6294	6360	2	0
6294	6858	4	0
6294	6858	3	0
6294	6367	1	0
5790	6367	0	0
6287	6367	4	0
6287	6367	3	0
6287	5870	4	0
6287	5870	2	0
6287	6372	0	0
6771	6372	4	0
6771	6372	0	0
7273	6372	1	0
6771	6372	0	0
7260	6372	3	0
7260	5874	3	0
7260	5361	2	300
7260	5842	4	0
7260	5842	2	0
7260	6338	1	0
6764	6338	4	0
6764	6338	4	0
6764	6338	4	0
6764	6338	0	0
7264	6338	3	0
7264	5848	3	0
7264	5353	1	300
6768	5353	4	0
6768	5353	4	0
6768	5353	2	0
6768	5856	1	0
6277	5856	3	0
6277	5366	3	0
6277	4862	1	0
5789	4862	2	0
5789	5365	4	0
5789	5365	0	0
6288	5365	3	0
6288	4859	4	0
6288	4859	2	0
6288	5358	3	0
6288	4858	4	0
6288	4858	3	0
6288	4380	1	300
5789	4380	4	0
5789	4380	2	0
5789	4878	0	0
6292	4878	3	0
6292	4380	1	300
5787	4380	2	0
5787	4878	4	0
5787	4878	2	0
5787	5381	3	0
5787	4878	3	0
5787	4389	2	0
5787	4892	1	0
5290	4892	1	0
4787	4892	3	0
4787	4399	4	0
4787	4399	2	0
4787	4887	0	0
5282	4887	0	0
5780	4887	2	0
5780	5381	2	0
5780	5878	2	0
5780	6367	2	0
5780	6872	3	0
5780	6382	4	0
5780	6382	4	0
5780	6382	1	0
5283	6382	0	0
5784	6382	4	0
5784	6382	4	0
5784	6382	4	0
5784	6382	4	0
5784	6382	4	0
5784	6382	3	0
5784	5886	1	0
5291	5886	2	0
5291	6383	1	0
4796	6383	4	0
4796	6383	1	0
4288	6383	3	0
4288	5900	4	0
4288	5900	4	0
4288	5900	3	0
4288	5401	4	0
4288	5401	2	0
4288	5906	4	0
4288	5906	1	0
3797	5906	2	0
3797	6412	4	0
3797	6412	4	0
3797	6412	3	0
3797	5918	4	0
3797	5918	0	0
4305	5918	1	0
3817	5918	2	0
3817	6407	4	0
3817	6407	3	0
3817	5909	0	0
4305	5909	1	0
3801	5909	1	0
3300	5909	1	0
2805	5909	1	0
2311	5909	1	0
1810	5909	4	0
1810	5909	1	0
1310	5909	4	0
1310	5909	1	0
808	5909	3	0
808	5398	3	0
808	4903	1	0
315	4903	4	0
315	4903	3	0
315	4394	4	0
315	4394	2	0
315	4893	2	0
315	5387	0	0
808	5387	2	0
808	5881	0	0
1307	5881	4	0
1307	5881	2	0
1307	6371	1	0
818	6371	0	0
1313	6371	4	0
1313	6371	0	0
1815	6371	2	0
1815	6862	2	0
1815	7347	3	0
1815	6854	3	0
1815	6359	1	0
1321	6359	1	0
814	6359	2	0
814	6852	2	0
814	7344	4	0
814	7344	0	0
1312	7344	3	0
1312	6836	3	0
1312	6344	2	0
1312	6841	1	0
806	6841	0	0
1305	6841	4	0
1305	6841	2	0
1305	7344	2	0
1305	7842	1	0
806	7842	3	0
806	7348	0	0
1295	7348	1	0
803	7348	1	0
314	7348	4	0
314	7348	2	0
314	7832	0	0
792	7832	1	0
290	7832	0	0
786	7832	3	0
786	7329	3	0
786	6836	0	0
1290	6836	2	0
1290	7329	2	0
1290	7833	4	0
1290	7833	2	0
1290	8333	1	0
812	8333	3	0
812	7838	2	0
812	8342	1	0
306	8342	0	0
810	8342	1	0
307	8342	4	0
307	8342	2	0
307	8828	3	0
307	8339	2	0
307	8830	2	0
307	9329	4	0
307	9329	0	0
786	9329	0	0
1280	9329	4	0
1280	9329	0	0
1784	9329	3	0
1784	8842	4	0
1784	8842	4	0
1784	8842	3	0
1784	8340	3	0
1784	7839	2	0
1784	8341	4	0
1784	8341	2	0
1784	8836	0	0
2281	8836	1	0
1790	8836	1	0
1296	8836	2	0
1296	9341	4	0
1296	9341	0	0
1792	9341	4	0
1792	9341	4	0
1792	9341	0	0
2294	9341	1	0
1791	9341	3	0
1791	8835	2	0
1791	9328	0	0
2282	9328	3	0
2282	8829	4	0
2282	8829	3	0
2282	8340	0	0
2773	8340	2	0
2773	8838	4	0
2773	8838	0	0
3275	8838	1	0
2772	8838	0	0
3261	8838	2	0
3261	9339	3	0
3261	8845	2	0
3261	9333	3	0
3261	8847	2	0
3261	9336	3	0
3261	8837	0	0
3745	8837	2	0
3745	9330	2	0
3745	9816	0	0
4259	9816	4	0
4259	9816	0	0
4748	9816	3	0
4748	9309	3	0
4748	8818	0	0
5256	8818	4	0
5256	8818	3	0
5256	8329	3	0
5256	7818	4	0
5256	7818	1	0
4764	7818	1	0
4264	7818	4	0
4264	7818	2	0
4264	8318	0	0
4755	8318	3	0
4755	7811	2	0
4755	8322	1	0
4267	8322	4	0
4267	8322	0	0
4764	8322	2	0
4764	8824	3	0
4764	8323	0	0
5255	8323	3	0
5255	7824	2	0
5255	8321	4	0
5255	8321	1	0
4766	8321	1	0
4276	8321	1	0
3784	8321	3	0
3784	7819	3	0
3784	7315	3	0
3784	6816	4	0
3784	6816	3	0
3784	6310	4	0
3784	6310	4	0
3784	6310	1	0
3290	6310	1	0
2784	6310	2	0
2784	6821	1	0
2290	6821	2	0
2290	7332	1	0
1791	7332	2	0
1791	7821	1	0
1288	7821	1	0
785	7821	2	0
785	8306	2	0
785	8812	2	0
785	9309	0	0
1288	9309	1	0
791	9309	1	0
294	9309	4	0
294	9309	2	0
294	9799	4	0
294	9799	4	0
294	9799	4	0
294	9799	3	0
294	9298	4	0
294	9298	2	0
294	9785	3	0
294	9292	4	0
294	9292	0	0
795	9292	4	0
795	9292	4	0
795	9292	2	0
795	9792	1	0
300	9792	4	0
300	9792	4	0
300	9792	3	0
300	9285	4	0
300	9285	2	0
300	9793	0	0
794	9793	3	0
794	9288	0	0
1291	9288	2	0
1291	9777	4	0
1291	9777	3	0
1291	9258	0	0
1801	9258	2	0
1801	9764	0	0
2302	9764	3	0
2302	9264	4	0
2302	9264	3	0
2302	8770	1	0
1806	8770	1	0
1317	8770	4	0
1317	8770	3	0
1317	8272	1	0
823	8272	1	0
321	8272	0	0
816	8272	0	0
1312	8272	3	0
1312	7770	0	0
1803	7770	2	0
1803	8265	3	0
1803	7766	2	0
1803	8262	4	0
1803	8262	0	0
2295	8262	2	0
2295	8749	2	0
2295	9249	4	0
2295	9249	2	0
2295	9746	4	0
2295	9746	1	0
1799	9746	4	0
1799	9746	0	0
2295	9746	1	0
1791	9746	1	0
1298	9746	3	0
1298	9248	2	0
1298	9748	1	0
810	9748	1	0
314	9748	0	0
805	9748	1	0
318	9748	4	0
318	9748	0	0
825	9748	4	0
825	9748	0	0
1331	9748	1	0
841	9748	0	0
1334	9748	0	0
1829	9748	1	0
1328	9748	1	0
834	9748	4	0
834	9748	3	0
834	9273	4	0
834	9273	3	0
834	8788	2	0
834	9283	3	0
834	8786	1	0
334	8786	0	0
822	8786	0	0
1332	8786	1	0
832	8786	4	0
832	8786	4	0
832	8786	0	0
1325	8786	1	0
823	8786	4	0
823	8786	1	0
331	8786	0	0
837	8786	4	0
837	8786	4	0
837	8786	4	0
837	8786	1	0
317	8786	0	0
796	8786	0	0
1296	8786	1	0
803	8786	0	0
1300	8786	3	0
1300	8297	1	0
803	8297	3	0
803	7798	0	0
1313	7798	4	0
1313	7798	2	0
1313	8296	3	0
1313	7802	1	0
812	7802	3	0
812	7303	0	0
1305	7303	2	0
1305	7812	2	0
1305	8307	4	0
1305	8307	1	0
807	8307	1	0
313	8307	2	0
313	8801	0	0
812	8801	4	0
812	8801	2	0
812	9300	1	0
326	9300	2	0
326	9803	0	0
821	9803	3	0
821	9302	2	0
821	9790	0	0
1319	9790	4	0
1319	9790	0	0
1817	9790	0	0
2326	9790	3	0
2326	9288	1	0
1831	9288	3	0
1831	8803	2	0
1831	9309	3	0
1831	8813	4	0
1831	8813	1	0
1333	8813	2	0
1333	9316	1	0
839	9316	3	0
839	8819	2	0
839	9316	2	0
839	9820	4	0
839	9820	3	0
839	9318	3	0
839	8818	0	0
1328	8818	1	0
828	8818	2	0
828	9311	3	0
828	8815	4	0
828	8815	3	0
828	8325	2	0
828	8814	4	0
828	8814	4	0
828	8814	2	0
828	9295	4	0
828	9295	0	0
1324	9295	1	0
826	9295	0	0
1330	9295	4	0
1330	9295	3	0
1330	8794	4	0
1330	8794	2	0
1330	9291	4	0
1330	9291	1	0
827	9291	1	0
319	9291	3	0
319	8796	4	0
319	8796	0	0
804	8796	4	0
804	8796	2	0
804	9303	4	0
804	9303	3	0
804	8813	4	0
804	8813	3	0
804	8317	3	0
804	7824	3	0
804	7328	3	0
804	6823	2	0
804	7319	2	0
804	7816	4	0
804	7816	0	0
1301	7816	1	0
810	7816	4	0
810	7816	2	0
810	8314	3	0
810	7814	1	0
304	7814	0	0
809	7814	3	0
809	7296	4	0
809	7296	3	0
809	6794	2	0
809	7290	0	0
1305	7290	0	0
1794	7290	1	0
1287	7290	3	0
1287	6791	2	0
1287	7287	0	0
1780	7287	1	0
1286	7287	1	0
772	7287	4	0
772	7287	2	0
772	7794	0	0
1269	7794	2	0
1269	8286	1	0
767	8286	3	0
767	7785	2	0
767	8292	1	0
277	8292	3	0
277	7792	4	0
277	7792	2	0
277	8285	2	0
277	8779	2	0
277	9284	0	0
777	9284	0	0
1276	9284	1	0
772	9284	2	0
772	9788	0	0
1273	9788	1	0
770	9788	4	0
770	9788	3	0
770	9283	1	0
269	9283	3	0
269	8788	4	0
269	8788	3	0
269	8289	4	0
269	8289	2	0
269	8787	4	0
269	8787	2	0
269	9280	3	0
269	8780	4	0
269	8780	0	0
765	8780	2	0
765	9275	3	0
765	8782	4	0
765	8782	0	0
1265	8782	4	0
1265	8782	1	0
768	8782	3	0
768	8273	3	0
768	7787	0	0
1261	7787	1	0
767	7787	1	0
278	7787	3	0
278	7281	3	0
278	6773	4	0
278	6773	4	0
278	6773	0	0
770	6773	3	0
770	6278	0	0
1267	6278	1	0
776	6278	3	0
776	5773	2	0
776	6280	0	0
1272	6280	2	0
1272	6768	3	0
1272	6284	3	0
1272	5780	3	0
1272	5277	0	0
1776	5277	3	0
1776	4780	1	0
1271	4780	0	0
1759	4780	4	0
1759	4780	0	0
2269	4780	4	0
2269	4780	4	0
2269	4780	0	0
2759	4780	0	0
3255	4780	4	0
3255	4780	0	0
3754	4780	4	0
3754	4780	4	0
3754	4780	1	0
3265	4780	3	0
3265	4283	4	0
3265	4283	2	0
3265	4781	3	0
3265	4294	3	0
3265	3794	2	0
3265	4288	4	0
3265	4288	4	0
3265	4288	2	0
3265	4787	2	0
3265	5290	3	0
3265	4785	1	0
2771	4785	4	0
2771	4785	4	0
2771	4785	4	0
2771	4785	4	0
2771	4785	0	0
3271	4785	4	0
3271	4785	1	0
2775	4785	3	0
2775	4279	2	0
2775	4778	0	0
3281	4778	2	0
3281	5265	1	0
2785	5265	0	0
3286	5265	3	0
3286	4764	1	0
2788	4764	4	0
2788	4764	1	0
2282	4764	3	0
2282	4271	3	0
2282	3774	4	0
2282	3774	0	0
2779	3774	4	0
2779	3774	3	0
2779	3264	4	0
2779	3264	4	0
2779	3264	0	0
