@relation dTreeCont

@attribute x real
@attribute y real
@attribute r {0, 300}

@data
474,4947,0
983,4947,0
983,4457,0
478,4457,0
478,3961,0
478,3466,0
976,3466,0
479,3466,0
479,3973,0
479,3474,0
479,2985,0
479,3497,0
479,3993,0
980,3993,0
1476,3993,0
1476,4486,0
1476,4486,0
1476,3989,0
972,3989,0
478,3989,0
478,3496,0
978,3496,0
978,2989,0
476,2989,0
476,2494,0
476,3000,0
968,3000,0
968,2501,0
1466,2501,0
1466,2501,0
1967,2501,0
1967,2501,0
1469,2501,0
1980,2501,0
1980,2501,0
1980,2997,0
2478,2997,0
2478,3493,0
2965,3493,0
3453,3493,0
3453,3990,0
2956,3990,0
3454,3990,0
3952,3990,0
3952,3990,0
3456,3990,0
2960,3990,0
2471,3990,0
2471,4485,0
2471,4485,0
2471,3996,0
2471,3996,0
2471,3492,0
2471,3492,0
2471,3492,0
2471,3003,0
2471,2510,0
1962,2510,0
2459,2510,0
2459,2015,0
2959,2015,0
2959,2508,0
2959,2016,0
2959,2507,0
3457,2507,0
3457,2013,0
3457,1514,300
3457,2015,0
3457,2524,0
3457,2524,0
3457,3022,0
3457,3022,0
3457,2515,0
3457,2515,0
3457,2019,0
2973,2019,0
3475,2019,0
3475,1516,300
3475,1017,0
3475,1017,0
2964,1017,0
2478,1017,300
1975,1017,300
1975,1017,300
1473,1017,0
974,1017,0
1466,1017,0
1958,1017,300
1958,1522,0
1958,1522,0
1456,1522,0
961,1522,0
961,2020,0
961,1527,0
961,2030,0
470,2030,0
470,2030,0
470,1521,0
974,1521,0
974,1024,0
1470,1024,0
1971,1024,300
2465,1024,300
2465,1510,0
2465,1009,300
2465,1009,300
2465,506,0
2960,506,0
2960,506,0
2960,1007,0
2960,508,0
2960,508,0
2960,508,0
2960,11,0
2960,11,0
2454,11,0
2950,11,0
2950,510,0
2950,510,0
2463,510,0
2463,8,0
1975,8,0
1975,503,0
1470,503,300
1470,503,300
1470,503,300
1470,1004,0
1470,513,300
1470,513,300
1470,1013,0
1978,1013,300
1978,1013,300
1978,1013,300
2464,1013,300
1964,1013,300
2459,1013,300
2962,1013,0
2449,1013,300
2943,1013,0
2943,1507,300
2443,1507,0
2443,2005,0
2948,2005,0
2948,2502,0
2948,3002,0
2460,3002,0
1961,3002,0
1961,3498,0
2462,3498,0
2462,3001,0
1965,3001,0
1965,3001,0
1965,3001,0
1965,2519,0
1485,2519,0
1485,3013,0
1485,3498,0
1977,3498,0
1977,3498,0
1977,3005,0
2475,3005,0
2980,3005,0
2980,2505,0
3472,2505,0
3472,2505,0
2976,2505,0
2485,2505,0
2991,2505,0
3499,2505,0
3499,3000,0
3499,3000,0
3499,3512,0
3499,3512,0
3007,3512,0
3007,4024,0
3007,4529,0
3007,4529,0
3007,5016,0
3007,4518,0
3007,4010,0
3007,3514,0
3007,4020,0
2509,4020,0
2509,3519,0
3004,3519,0
3004,3519,0
3004,3519,0
3004,3025,0
3495,3025,0
3495,3025,0
3495,2522,0
3994,2522,0
3994,3019,0
4494,3019,0
4494,3521,0
4991,3521,0
4991,3521,0
4991,3027,300
4991,2533,0
4991,2533,0
4991,2533,0
4489,2533,300
4489,3033,0
3990,3033,0
3990,3033,0
3990,3528,0
3493,3528,0
3493,4016,0
2995,4016,0
2501,4016,0
1994,4016,0
1994,3533,0
1994,3041,0
1994,3041,0
1503,3041,0
1503,3041,0
1503,3539,0
1503,3057,0
1995,3057,0
1995,3562,0
1995,3562,0
1995,4053,0
1995,4053,0
2486,4053,0
1990,4053,0
1479,4053,0
1973,4053,0
2466,4053,0
2466,4551,0
2466,4551,0
2466,4551,0
1962,4551,0
1461,4551,0
1960,4551,0
1960,4551,0
1960,5038,0
1960,4550,0
1960,5041,0
1960,5526,0
1960,5030,0
2463,5030,0
2949,5030,0
3455,5030,0
3455,5511,0
3957,5511,0
3957,5511,0
4445,5511,0
4445,5511,0
4445,5511,0
4445,5511,0
4445,5011,0
4445,4514,0
4445,4027,0
4947,4027,0
4947,3530,0
5438,3530,0
4938,3530,0
4447,3530,0
4447,3530,0
4943,3530,0
4452,3530,0
4951,3530,0
5443,3530,0
5940,3530,300
5434,3530,0
5434,3530,0
5434,3024,300
4947,3024,300
4947,2531,0
5453,2531,0
5453,3044,300
4953,3044,300
4953,3555,0
4953,3059,300
4953,3059,300
4953,2560,0
4953,2059,0
4953,2059,0
5451,2059,0
5941,2059,0
5941,1559,0
5941,1559,0
5941,1559,0
5941,1051,0
5448,1051,0
5448,538,0
4932,538,0
5437,538,0
5437,36,0
5437,535,0
5437,37,0
5437,535,0
4945,535,0
4945,1036,0
5443,1036,0
5939,1036,0
6438,1036,0
5943,1036,0
5943,1036,0
5457,1036,0
5457,530,0
5457,51,0
5457,51,0
5457,549,0
5457,549,0
5457,1037,0
5457,1037,0
5457,551,0
4959,551,0
5461,551,0
4971,551,0
5472,551,0
4984,551,0
4984,1051,0
4984,1536,0
4984,1042,0
4984,1042,0
4984,1529,0
4984,2032,0
4487,2032,0
4487,2032,0
4487,1546,0
4487,1546,0
3984,1546,0
4473,1546,0
3975,1546,0
3975,1052,0
3477,1052,0
2980,1052,0
2980,1556,300
2980,2048,0
2980,2547,0
2980,2547,0
2980,2547,0
2479,2547,0
2986,2547,0
2986,3039,0
2491,3039,0
2973,3039,0
2973,3039,0
2973,3039,0
2485,3039,0
2485,3039,0
2485,2541,0
2978,2541,0
2978,2541,0
2978,2541,0
3483,2541,0
2967,2541,0
2477,2541,0
1995,2541,0
1995,2038,0
1490,2038,0
1984,2038,0
1984,1539,0
2473,1539,0
2978,1539,300
2978,1539,300
2978,1539,300
2978,1539,300
2475,1539,0
2970,1539,300
2970,1539,300
2970,2021,0
2970,2523,0
2477,2523,0
2477,2021,0
2477,2509,0
2974,2509,0
2472,2509,0
2472,2509,0
2472,2509,0
1974,2509,0
1974,1997,0
1974,1499,300
2465,1499,300
2465,1993,0
2465,2476,0
2465,2476,0
2465,2967,0
2465,2469,0
2465,2469,0
2465,2972,0
1971,2972,0
1971,3468,0
1463,3468,0
1463,2969,0
976,2969,0
976,2969,0
976,2969,0
976,2969,0
475,2969,0
475,2969,0
475,3464,0
967,3464,0
481,3464,0
481,2969,0
481,2969,0
970,2969,0
970,2465,0
970,1971,0
970,1477,0
970,1477,0
1473,1477,0
1473,1477,0
1473,1970,0
1956,1970,0
1463,1970,0
965,1970,0
965,1970,0
965,2462,0
965,2462,0
475,2462,0
967,2462,0
967,2971,0
967,2971,0
469,2971,0
469,2971,0
962,2971,0
962,2458,0
1461,2458,0
1461,2943,0
1955,2943,0
2454,2943,0
2944,2943,0
3447,2943,0
2947,2943,0
2947,2943,0
2947,2943,0
2947,3446,0
2455,3446,0
2943,3446,0
2465,3446,0
2465,2964,0
2465,2964,0
2465,2964,0
2465,3463,0
1970,3463,0
1970,3463,0
1970,3958,0
1970,3465,0
1970,2966,0
2470,2966,0
2969,2966,0
2473,2966,0
2473,2966,0
2473,2966,0
2974,2966,0
2974,2966,0
2479,2966,0
1981,2966,0
1981,2966,0
1981,2478,0
1981,2478,0
1981,2966,0
1981,2966,0
1981,2966,0
1981,2469,0
1981,2469,0
1981,1976,0
1981,1492,300
2482,1492,300
2482,1492,300
1986,1492,300
1986,998,0
1986,498,0
1986,498,0
1492,498,0
991,498,0
1482,498,0
1482,1002,0
1482,1492,0
1978,1492,300
1978,999,0
1978,505,0
1978,505,0
1481,505,300
1481,505,300
1481,1007,0
1481,1507,0
1481,1999,0
1481,1501,0
1481,1006,0
1481,1006,0
1481,1507,0
1481,1998,0
1481,2501,0
1481,2993,0
1481,2487,0
1980,2487,0
1980,2978,0
1980,2488,0
1980,1993,0
1476,1993,0
1974,1993,0
1974,1477,300
1468,1477,0
1972,1477,300
1972,1477,300
1972,983,0
1972,983,0
2472,983,0
2978,983,0
2978,1476,0
3472,1476,0
3472,1476,0
2964,1476,0
2964,1476,0
3456,1476,0
3456,1974,300
3952,1974,0
3952,1482,0
4440,1482,0
4941,1482,0
4941,986,0
4941,1479,0
4447,1479,0
4447,1002,0
4943,1002,0
4943,1492,0
4943,1996,0
5442,1996,0
5442,1996,0
5442,2504,0
4945,2504,0
5445,2504,0
5932,2504,0
5440,2504,0
5940,2504,0
5444,2504,0
5444,2504,0
5959,2504,0
5959,2004,0
5959,2496,0
5480,2496,0
4985,2496,0
4985,2997,0
4985,3491,300
4985,3491,300
4985,3006,300
4499,3006,0
4499,3504,0
4499,3007,0
4499,3493,0
5003,3493,300
5003,3993,0
5003,3492,300
5003,3005,300
5003,2513,0
5003,3002,300
5003,2515,0
5003,2011,0
4501,2011,0
5006,2011,0
5006,2011,0
4508,2011,0
4017,2011,0
4017,1514,0
4017,1013,0
4017,1518,0
4017,1017,0
3529,1017,0
3529,513,0
3529,1018,0
3037,1018,0
3037,1018,0
3533,1018,0
4036,1018,0
4036,1498,0
4036,987,0
4036,1484,0
4036,1981,0
3551,1981,0
3551,2475,300
4058,2475,0
4058,2975,300
3571,2975,0
3571,3467,0
3571,3958,0
3571,3461,0
3076,3461,0
2575,3461,0
2575,3461,0
2575,3951,0
2575,3951,0
2575,3951,0
2575,3951,0
2575,3465,0
2575,2974,0
2575,3480,0
2083,3480,0
1579,3480,0
1579,3978,0
1579,3978,0
1579,4468,0
1579,3986,0
1579,4474,0
1579,4963,0
1084,4963,0
1084,5456,0
1084,4943,0
1084,4439,0
1580,4439,0
1078,4439,0
1078,4938,0
1078,4449,0
1078,4936,0
1078,4936,0
580,4936,0
580,4431,0
580,3935,0
580,4420,0
580,3930,0
580,4434,0
1072,4434,0
1072,4434,0
586,4434,0
1077,4434,0
1077,4939,0
1077,4435,0
1577,4435,0
1577,4435,0
2079,4435,0
2079,4927,0
2079,5434,0
1579,5434,0
1579,5434,0
1579,5434,0
2073,5434,0
2073,5938,0
2557,5938,0
2557,5938,0
3066,5938,0
3554,5938,0
3063,5938,0
2576,5938,0
2576,6428,0
2083,6428,0
2083,5930,0
2083,6419,0
2570,6419,0
2570,5916,0
2570,5916,0
3066,5916,0
2563,5916,0
2057,5916,0
2547,5916,0
2547,5916,0
2547,6409,0
2547,6409,0
3062,6409,0
3062,5902,0
2559,5902,0
3058,5902,0
3058,6399,0
3549,6399,0
3549,6399,0
3549,6905,0
3549,6905,0
3055,6905,0
2561,6905,0
3052,6905,0
3052,6413,0
3052,6907,0
3052,6907,0
3052,7402,0
3563,7402,0
3563,6901,0
4056,6901,0
4056,7401,0
4056,7401,0
4056,6904,0
4555,6904,0
4555,6419,0
4555,6419,0
4065,6419,0
4065,5917,0
4065,5418,0
4065,5909,0
4565,5909,0
4565,6400,0
4565,6897,0
4565,6402,0
5064,6402,0
5565,6402,0
5565,6402,0
5075,6402,0
5075,6402,0
5571,6402,0
5077,6402,0
5571,6402,0
5571,6402,0
5571,6402,0
5065,6402,0
5065,6402,0
5065,6402,0
5065,6907,0
5065,7415,0
5065,7913,0
5065,7412,0
5065,7911,0
4568,7911,0
4067,7911,0
4569,7911,0
4569,7408,0
4569,7408,0
4569,7893,0
4569,7893,0
4569,8390,0
4569,8390,0
4069,8390,0
4069,7897,0
4069,8407,0
4568,8407,0
4568,8407,0
4568,8900,0
4568,8398,0
4568,8398,0
4076,8398,0
4076,8398,0
4076,8398,0
4076,8398,0
3580,8398,0
3077,8398,0
2589,8398,0
2091,8398,0
2091,7902,0
2580,7902,0
3084,7902,0
3084,8398,0
3583,8398,0
3583,8895,0
3583,8405,0
3583,7900,0
3108,7900,0
3108,7900,0
3108,8399,0
3108,8892,0
2601,8892,0
2601,9400,0
3099,9400,0
3099,8885,0
2586,8885,0
2586,9380,0
2586,9380,0
3088,9380,0
3088,8879,0
3589,8879,0
3589,8372,0
3589,7879,0
3589,8371,0
3589,8371,0
3094,8371,0
2587,8371,0
2587,8870,0
3083,8870,0
3083,8870,0
3083,8870,0
3083,9359,0
3083,8860,0
3083,8860,0
3083,9362,0
3083,9860,0
2582,9860,0
3083,9860,0
3083,9361,0
3083,8870,0
3582,8870,0
3582,9356,0
4078,9356,0
4589,9356,0
4090,9356,0
4590,9356,0
4590,9860,0
4590,9358,0
5090,9358,0
4589,9358,0
4093,9358,0
4598,9358,0
4598,8858,0
4598,9349,0
4598,9860,0
5091,9860,0
5091,9860,0
4597,9860,0
4597,9860,0
4105,9860,0
4105,9346,0
4105,8846,0
4594,8846,0
5083,8846,0
4585,8846,0
4585,9350,0
4585,9350,0
4091,9350,0
4091,8847,0
4591,8847,0
5079,8847,0
5560,8847,0
5560,8847,0
5560,8350,0
5560,8852,0
5560,8362,0
6052,8362,0
6052,8362,0
6552,8362,0
6552,7870,0
6552,7369,0
6059,7369,0
5575,7369,0
5575,7859,0
5575,7364,0
5575,7364,0
6074,7364,0
6074,7364,0
6074,7871,0
6074,8363,0
6569,8363,0
6569,7873,0
7072,7873,0
7072,7369,0
7072,6878,0
6585,6878,0
6585,6878,0
6585,6878,0
6084,6878,0
6084,6380,0
6084,5887,0
5586,5887,0
5586,6377,0
5088,6377,0
5592,6377,0
5099,6377,0
5595,6377,0
5084,6377,0
5084,6866,0
5581,6866,0
5581,6866,0
5085,6866,0
5584,6866,0
6071,6866,0
6071,6365,0
6571,6365,0
7073,6365,0
7576,6365,0
8072,6365,300
8571,6365,0
8571,6867,0
9076,6867,0
9592,6867,0
9592,6371,0
9592,6371,0
9096,6371,0
9096,6867,0
8588,6867,0
8588,6360,0
8588,5860,0
8588,5860,0
8094,5860,0
8094,5860,0
8094,5363,0
7592,5363,0
7092,5363,300
6593,5363,0
6593,5857,0
6094,5857,0
5594,5857,0
5594,6343,0
5594,6845,0
5594,7349,0
5594,7349,0
5093,7349,0
5093,7846,0
4591,7846,0
4591,8345,0
4591,8345,0
4591,8853,0
5083,8853,0
4584,8853,0
5083,8853,0
5083,8853,0
4583,8853,0
4583,8853,0
4583,8853,0
4583,8361,0
5070,8361,0
5577,8361,0
5577,8866,0
5577,8866,0
5577,8371,0
5577,8371,0
5077,8371,0
5077,8371,0
5077,7879,0
4586,7879,0
4586,7372,0
5092,7372,0
5092,6871,0
4591,6871,0
4591,6380,0
4591,6880,0
4591,6880,0
4591,6880,0
4591,6388,0
5084,6388,0
5084,5881,0
5084,6385,0
5084,5900,0
4593,5900,0
4593,5900,0
5084,5900,0
4590,5900,0
5090,5900,0
5090,6396,0
5090,6396,0
5090,6396,0
5595,6396,0
6093,6396,0
5593,6396,0
5087,6396,0
5087,6887,0
5087,6887,0
4596,6887,0
4596,6399,0
4596,6399,0
4596,6399,0
5100,6399,0
5100,6899,0
5100,6899,0
5593,6899,0
5593,6407,0
5593,6407,0
5593,6913,0
6100,6913,0
6100,7420,0
6100,7420,0
6100,6936,0
6100,7437,0
5603,7437,0
5603,7437,0
5105,7437,0
5105,7942,0
5611,7942,0
5611,8445,0
6105,8445,0
6105,8445,0
6105,7953,0
6596,7953,0
6111,7953,0
5609,7953,0
6099,7953,0
5601,7953,0
5601,7454,0
5601,7937,0
5100,7937,0
5100,8426,0
5100,8933,0
4608,8933,0
4608,8440,0
4608,8935,0
4608,8428,0
4608,8428,0
5112,8428,0
5112,8428,0
4618,8428,0
4618,8923,0
4618,9426,0
5126,9426,0
5126,9924,0
5621,9924,0
5621,9435,0
5105,9435,0
5105,8925,0
4606,8925,0
4606,8437,0
4606,8437,0
5118,8437,0
5118,8930,0
5118,8440,0
5118,7954,0
5118,7453,0
5118,7955,0
5118,8445,0
5118,8941,0
5118,8454,0
5118,8951,0
5118,8951,0
5118,8459,0
5118,8459,0
5118,8459,0
5118,7962,0
5620,7962,0
5117,7962,0
4619,7962,0
4619,7451,0
4619,6953,0
4619,6454,0
4619,5952,0
4619,6472,0
4619,6472,0
4619,6472,0
4619,6951,0
4124,6951,0
4124,6951,0
4124,6445,0
4124,5958,0
4626,5958,0
5123,5958,0
4617,5958,0
5124,5958,0
5124,6447,0
5124,5961,0
5124,5961,0
5124,5961,0
4638,5961,0
4638,5961,0
5135,5961,0
5633,5961,0
5133,5961,0
5133,6468,0
5133,5970,0
5133,6473,0
5133,6473,0
5133,6972,0
4633,6972,0
4633,7472,0
4129,7472,0
4129,7472,0
4631,7472,0
4631,7971,0
4631,7474,0
4631,7978,0
4631,7978,0
4631,7480,0
4631,7480,0
4631,7480,0
4631,7480,0
4134,7480,0
3643,7480,0
3643,6981,0
3643,6981,0
4139,6981,0
3633,6981,0
3633,6981,0
3131,6981,0
3625,6981,0
3625,7480,0
3625,7480,0
4131,7480,0
3630,7480,0
3630,7480,0
3630,6990,0
3630,6498,0
3630,6018,0
4130,6018,0
3627,6018,0
3627,5532,0
3120,5532,0
3120,5031,0
3120,5530,0
3120,5035,0
3609,5035,0
4112,5035,0
3615,5035,0
3108,5035,0
3108,5035,0
3108,5538,0
3613,5538,0
3613,6032,0
3613,5525,0
3613,6027,0
4105,6027,0
4105,6027,0
4605,6027,0
5096,6027,0
4599,6027,0
4599,6027,0
4109,6027,0
4109,5533,0
4109,5040,0
4109,5542,0
4109,5542,0
4109,6036,0
4109,6036,0
4109,6036,0
4600,6036,0
4600,5544,0
4600,5544,0
4600,5052,0
4600,4557,0
4600,5056,0
4600,5056,0
4106,5056,0
4106,4562,0
4604,4562,0
4604,5059,0
4111,5059,0
3612,5059,0
4105,5059,0
4605,5059,0
4605,4577,0
4605,5069,0
4605,4562,0
4605,5066,0
4605,4568,0
5115,4568,0
4622,4568,0
4622,5063,0
4622,4565,0
5137,4565,0
4644,4565,0
5132,4565,0
5132,5065,0
5132,5563,0
5132,6068,0
5632,6068,0
5632,6571,0
5632,6083,0
5632,5580,0
5632,6079,0
6135,6079,0
6135,6579,0
6135,7071,0
6621,7071,0
6129,7071,0
6129,6586,0
6129,6090,0
6637,6090,0
6637,5597,0
6136,5597,0
6136,5597,0
6136,5108,0
6632,5108,0
6130,5108,0
6130,4614,0
6628,4614,300
6134,4614,0
6632,4614,300
6632,4614,300
7134,4614,0
7631,4614,0
7631,4614,0
7133,4614,0
7133,4614,0
7133,5105,300
7133,5105,300
6644,5105,0
6143,5105,0
6637,5105,0
6637,5105,0
6135,5105,0
6630,5105,0
7127,5105,300
7127,5587,0
7127,5087,300
7127,4596,0
7127,4596,0
6624,4596,300
6624,4115,0
7118,4115,0
7118,3627,0
7615,3627,0
7111,3627,0
7111,3128,0
7111,3632,0
7111,3149,0
7622,3149,0
7126,3149,0
7126,3149,0
7126,2644,0
6626,2644,0
6626,3143,0
6626,3646,0
6626,3152,0
6626,3648,0
7124,3648,0
7124,4146,0
7124,4641,0
7124,4148,0
7124,4148,0
7124,4148,0
7619,4148,0
8125,4148,0
8125,4148,0
8125,3656,0
8125,4150,0
7619,4150,0
8123,4150,0
8123,4150,0
8123,4641,0
7613,4641,0
7613,5139,0
7613,4629,0
8096,4629,0
8096,5126,0
8096,4637,0
8601,4637,0
8601,5135,0
8601,5637,0
8601,5137,0
8601,5137,0
8601,5632,0
8108,5632,0
8108,6126,300
7608,6126,0
7103,6126,0
7103,6626,0
6605,6626,0
6605,6117,0
6605,5634,0
7106,5634,0
7106,6135,0
7605,6135,0
7605,6135,0
7605,5638,300
7105,5638,0
7105,6136,0
6598,6136,0
6598,6136,0
7098,6136,0
7098,6136,0
7098,6136,0
7588,6136,0
7588,6638,0
7588,7134,0
7088,7134,0
7088,7134,0
7088,6630,0
7088,6137,0
6584,6137,0
6584,5642,0
6584,5153,0
6098,5153,0
6098,5153,0
6591,5153,0
6591,5153,0
6591,5153,0
6591,5655,0
6591,5156,0
6094,5156,0
5594,5156,0
6095,5156,0
6593,5156,0
6096,5156,0
6096,5156,0
6597,5156,0
6597,4661,300
6597,5159,0
6597,5661,0
6091,5661,0
6588,5661,0
6085,5661,0
6085,5661,0
6593,5661,0
6593,6153,0
6091,6153,0
6091,6153,0
6586,6153,0
6586,6654,0
6586,6654,0
6586,6148,0
6586,6656,0
6586,6156,0
6586,6156,0
6096,6156,0
6600,6156,0
7096,6156,0
7096,6156,0
6608,6156,0
6111,6156,0
6111,6649,0
6111,6649,0
6111,6159,0
6111,5663,0
5618,5663,0
5618,6165,0
6113,6165,0
6113,5666,0
6113,5171,0
6604,5171,0
6604,5171,0
6604,5171,0
6604,5667,0
6604,6168,0
7096,6168,0
7096,5674,0
7096,5191,300
6586,5191,0
7091,5191,300
7582,5191,0
7077,5191,300
6575,5191,0
7067,5191,300
7067,5694,0
6562,5694,0
6562,6185,0
6562,6684,0
6562,6684,0
6562,6180,0
6562,5683,0
6562,5683,0
7060,5683,0
6560,5683,0
6560,5189,0
6560,4683,300
6560,5182,0
6069,5182,0
5571,5182,0
5571,5677,0
5571,5173,0
5571,5670,0
5571,6161,0
5571,6161,0
5571,6161,0
5072,6161,0
4573,6161,0
4573,5671,0
4573,5671,0
4074,5671,0
4074,5178,0
3577,5178,0
3577,4687,0
3096,4687,0
2610,4687,0
2113,4687,0
2113,5194,0
2113,5194,0
1610,5194,0
1610,5700,0
1610,5202,0
1610,4715,0
1610,4221,0
1610,3707,0
1610,4215,0
1610,4215,0
1610,4215,0
1610,3728,0
1610,4226,0
1610,4226,0
1610,3736,0
1610,3736,0
1610,4227,0
1610,4227,0
1122,4227,0
1122,4227,0
1122,3723,0
1122,3214,0
1122,3214,0
1122,2719,0
1625,2719,0
1116,2719,0
1116,2719,0
1116,2719,0
1116,2208,0
1116,2208,0
1116,2208,0
1116,2707,0
1116,3208,0
1116,3208,0
1116,2717,0
1116,2717,0
1614,2717,0
1614,2227,0
1122,2227,0
1122,2227,0
626,2227,0
626,2227,0
1119,2227,0
1119,2227,0
1119,2227,0
1119,2727,0
1119,2227,0
1119,2723,0
1615,2723,0
1615,2223,0
1615,2223,0
2098,2223,0
2098,2223,0
1602,2223,0
1602,2736,0
1602,2736,0
1602,2736,0
1602,3236,0
1602,2730,0
2096,2730,0
2096,2730,0
1596,2730,0
1596,2730,0
1098,2730,0
607,2730,0
607,2730,0
109,2730,0
109,3223,0
109,3223,0
109,3223,0
109,3223,0
109,3731,0
615,3731,0
615,3241,0
1117,3241,0
1117,2739,0
1117,3236,0
1117,2745,0
615,2745,0
1112,2745,0
609,2745,0
1101,2745,0
594,2745,0
594,2745,0
594,2745,0
594,2745,0
594,3242,0
594,2748,0
594,3241,0
594,3241,0
94,3241,0
94,2739,0
94,3228,0
602,3228,0
602,2733,0
602,3240,0
1101,3240,0
1591,3240,0
1591,3731,0
1100,3731,0
1100,4220,0
1100,4719,0
1100,4719,0
1100,5214,0
613,5214,0
613,5714,0
613,5223,0
114,5223,0
114,5223,0
114,4728,0
600,4728,0
96,4728,0
583,4728,0
1080,4728,0
1080,5223,0
1561,5223,0
1561,4732,0
1561,5221,0
1561,5221,0
1057,5221,0
1057,5221,0
1057,5727,0
1057,6236,0
1057,6236,0
555,6236,0
58,6236,0
58,6732,0
58,6242,0
58,6242,0
564,6242,0
564,5745,0
564,5745,0
564,5247,0
564,5247,0
564,5735,0
59,5735,0
556,5735,0
556,6221,0
1056,6221,0
565,6221,0
565,5727,0
1061,5727,0
1566,5727,0
1078,5727,0
1078,6215,0
1078,5723,0
1585,5723,0
2076,5723,0
2570,5723,0
2570,6237,0
2570,6237,0
3057,6237,0
3057,5759,0
3057,5260,0
3057,5756,0
3057,6249,0
3057,5741,0
2545,5741,0
2545,6238,0
2545,6734,0
3051,6734,0
3051,7237,0
3544,7237,0
3544,7237,0
3544,7743,0
3544,7743,0
3544,7743,0
3544,8241,0
3544,8736,0
4043,8736,0
4043,8736,0
3530,8736,0
3530,9235,0
3050,9235,0
3050,8736,0
3050,9232,0
2547,9232,0
2547,8735,0
3052,8735,0
3052,9226,0
3551,9226,0
4038,9226,0
3543,9226,0
4041,9226,0
4041,8732,0
4041,8228,0
4041,8228,0
4041,8228,0
4041,8228,0
4041,8228,0
4041,8228,0
4041,7719,0
4041,7209,0
4524,7209,0
4524,7209,0
4524,7209,0
5013,7209,0
5013,6714,0
5013,6714,0
4512,6714,0
4512,6714,0
4015,6714,0
3511,6714,0
3511,7205,0
3021,7205,0
2515,7205,0
2515,7699,0
2515,8205,0
2515,7719,0
3013,7719,0
3505,7719,0
4003,7719,0
3504,7719,0
3504,7216,0
3504,7715,0
3504,7234,0
3504,7731,0
3990,7731,0
3990,8217,0
3494,8217,0
3494,7716,0
3995,7716,0
4488,7716,0
4986,7716,0
4986,8229,0
4986,8713,0
4483,8713,0
4975,8713,0
4477,8713,0
3965,8713,0
4464,8713,0
4464,9218,0
3975,9218,0
3975,9716,0
3474,9716,0
3474,9217,0
3474,9724,0
2983,9724,0
2983,9231,0
3496,9231,0
3000,9231,0
2499,9231,0
2499,9732,0
2499,9247,0
1995,9247,0
1995,8751,0
1995,8255,0
1995,7767,0
1501,7767,0
1501,7260,0
1003,7260,0
1003,7758,0
1003,7253,0
1003,7743,0
511,7743,0
511,7240,0
511,7240,0
1025,7240,0
536,7240,0
536,7240,0
1032,7240,0
1533,7240,0
1035,7240,0
1529,7240,0
1529,7240,0
1529,6750,0
2031,6750,0
2528,6750,0
2027,6750,0
2027,6750,0
1542,6750,0
1045,6750,0
1538,6750,0
1538,6750,0
1033,6750,0
1033,6750,0
1528,6750,0
2017,6750,0
1515,6750,0
1515,7257,0
1515,6755,0
1515,6251,0
1515,6753,0
2013,6753,0
2013,7252,0
2502,7252,0
2502,7739,0
2502,8245,0
2502,8245,0
3008,8245,0
2507,8245,0
3005,8245,0
3497,8245,0
3497,7755,0
3497,8265,0
3497,8265,0
3497,8265,0
3497,7770,0
3497,7770,0
3497,7770,0
3985,7770,0
4482,7770,0
4482,7770,0
4482,7263,0
4482,7263,0
4482,7263,0
4980,7263,0
4980,6775,0
4479,6775,0
4984,6775,0
4482,6775,0
4482,6775,0
