x	y	a	r
6438	6867	4	0
6438	6867	4	0
6438	6867	2	0
6438	7359	2	0
6438	7855	2	0
6438	8365	3	0
6438	7864	3	0
6438	7355	4	0
6438	7355	1	0
5942	7355	4	0
5942	7355	2	0
5942	7848	2	0
5942	8341	0	0
6428	8341	2	0
6428	8845	3	0
6428	8354	2	0
6428	8855	0	0
6932	8855	0	0
7433	8855	4	0
7433	8855	2	0
7433	9351	4	0
7433	9351	1	0
6940	9351	1	0
6448	9351	3	0
6448	8861	0	0
6943	8861	3	0
6943	8357	0	0
7438	8357	1	0
6943	8357	0	0
7452	8357	4	0
7452	8357	1	0
6958	8357	0	0
7472	8357	4	0
7472	8357	2	0
7472	8853	4	0
7472	8853	4	0
7472	8853	0	0
7973	8853	1	0
7473	8853	3	0
7473	8357	0	0
7981	8357	2	0
7981	8845	0	0
8486	8845	1	0
7993	8845	1	0
7504	8845	4	0
7504	8845	1	0
7008	8845	4	0
7008	8845	1	0
6513	8845	2	0
6513	9354	1	0
6005	9354	2	0
6005	9855	3	0
6005	9358	2	0
6005	9860	4	0
6005	9860	4	0
6005	9860	1	0
5522	9860	3	0
5522	9354	2	0
5522	9862	3	0
5522	9368	2	0
5522	9866	0	0
6022	9866	1	0
5524	9866	1	0
5031	9866	0	0
5533	9866	0	0
6040	9866	3	0
6040	9372	2	0
6040	9868	4	0
6040	9868	0	0
6540	9868	1	0
6039	9868	3	0
6039	9366	1	0
5539	9366	1	0
5031	9366	1	0
4537	9366	0	0
5036	9366	2	0
5036	9874	4	0
5036	9874	1	0
4536	9874	0	0
5036	9874	4	0
5036	9874	3	0
5036	9378	2	0
5036	9889	1	0
4534	9889	4	0
4534	9889	4	0
4534	9889	1	0
4029	9889	3	0
4029	9388	2	0
4029	9876	3	0
4029	9379	0	0
4523	9379	2	0
4523	9874	1	0
4015	9874	0	0
4502	9874	0	0
5006	9874	0	0
5503	9874	4	0
5503	9874	0	0
5992	9874	0	0
6479	9874	3	0
6479	9377	0	0
6970	9377	1	0
6468	9377	1	0
5959	9377	4	0
5959	9377	2	0
5959	9871	0	0
6462	9871	1	0
5965	9871	1	0
5470	9871	1	0
4979	9871	1	0
4477	9871	3	0
4477	9375	2	0
4477	9877	4	0
4477	9877	1	0
3988	9877	3	0
3988	9382	2	0
3988	9873	1	0
3486	9873	1	0
2997	9873	0	0
3487	9873	4	0
3487	9873	3	0
3487	9363	3	0
3487	8852	3	0
3487	8365	0	0
3977	8365	4	0
3977	8365	1	0
3494	8365	2	0
3494	8858	4	0
3494	8858	4	0
3494	8858	0	0
3984	8858	1	0
3499	8858	0	0
4001	8858	2	0
4001	9356	3	0
4001	8858	1	0
3507	8858	2	0
3507	9357	0	0
3997	9357	4	0
3997	9357	2	0
3997	9857	3	0
3997	9357	2	0
3997	9859	1	0
3498	9859	3	0
3498	9371	1	0
3014	9371	3	0
3014	8856	3	0
3014	8359	3	0
3014	7860	2	0
3014	8350	3	0
3014	7859	3	0
3014	7359	3	0
3014	6873	1	0
2511	6873	3	0
2511	6381	0	0
3007	6381	4	0
3007	6381	0	0
3508	6381	2	0
3508	6893	4	0
3508	6893	3	0
3508	6393	1	0
3012	6393	4	0
3012	6393	4	0
3012	6393	0	0
3511	6393	1	0
3005	6393	2	0
3005	6892	4	0
3005	6892	2	0
3005	7406	1	0
2498	7406	3	0
2498	6907	2	0
2498	7399	0	0
2995	7399	2	0
