@relation dTreeCont

@attribute x real
@attribute y real
@attribute r {0, 300}

@data
9927,3922,0
9433,3922,0
9433,4420,0
9433,4420,0
9433,4420,0
8951,4420,0
8457,4420,0
8457,4917,0
8457,4419,0
7945,4419,0
7444,4419,0
7444,3933,0
7935,3933,0
7935,4430,0
7935,4911,0
7935,5406,0
8438,5406,0
8438,4908,0
8438,5403,0
8438,4901,0
8438,4398,0
8438,3897,0
8438,4393,0
8438,3905,0
8943,3905,0
8454,3905,0
8454,3905,0
8454,3905,0
8957,3905,0
8471,3905,0
8471,4397,0
7960,4397,0
7960,4397,0
8458,4397,0
8458,4397,0
8944,4397,0
9444,4397,0
9444,4397,0
9444,4901,0
9444,4901,0
8948,4901,0
9447,4901,0
9447,4407,0
9447,4407,0
9447,4407,0
9447,3904,0
9948,3904,0
9948,4406,0
9948,4903,0
9948,4903,0
9452,4903,0
8961,4903,0
8961,4413,0
8961,4914,0
8961,4420,0
9457,4420,0
9457,4913,0
9457,4418,0
9457,3913,0
9963,3913,0
9462,3913,0
9462,3913,0
8955,3913,0
9439,3913,0
8955,3913,0
8955,3433,0
8955,3938,0
8955,3447,0
8955,3447,0
9450,3447,0
9450,3938,0
9943,3938,0
9447,3938,0
9941,3938,0
9449,3938,0
9449,3438,0
8948,3438,0
8948,3932,0
8948,3426,0
8948,3426,0
8948,2925,0
8948,3421,0
8948,3911,0
8948,4410,0
8948,3927,0
8948,3433,0
9426,3433,0
9426,3433,0
9924,3433,0
9924,2931,0
9924,2437,0
9924,2437,0
9924,1941,0
9429,1941,0
9928,1941,0
9928,2442,0
9928,2442,0
9432,2442,0
9432,2944,0
8933,2944,0
8933,3435,0
8933,3435,0
8444,3435,0
8444,3926,0
8936,3926,0
8936,4432,0
8936,3926,0
8936,3926,0
8936,3429,0
8936,2938,0
8936,3429,0
8936,2929,0
9431,2929,0
8932,2929,0
8932,2929,0
8932,2929,0
8439,2929,0
7950,2929,0
7950,3432,0
7950,3928,0
7950,4438,0
8436,4438,0
8436,4935,0
8436,4443,0
7943,4443,0
7943,4443,0
7943,3953,0
7943,3466,0
8439,3466,0
8439,3466,0
8439,2963,0
8439,2963,0
8934,2963,0
8934,2963,0
8934,3468,0
9436,3468,0
9436,2969,0
9436,3467,0
9934,3467,0
9934,3953,0
9934,4452,0
9934,4452,0
9934,4950,0
9934,4445,0
9934,3948,0
9437,3948,0
8933,3948,0
8438,3948,0
8438,4441,0
8438,4441,0
8438,3936,0
8929,3936,0
8929,3936,0
8929,3450,0
8929,3931,0
9430,3931,0
9932,3931,0
9932,3931,0
9932,3440,0
9444,3440,0
9444,3440,0
9444,3440,0
8941,3440,0
8941,3935,0
8435,3935,0
8941,3935,0
8941,3935,0
9434,3935,0
9434,3442,0
9434,2938,0
9434,2433,0
8933,2433,0
8933,2433,0
8933,1927,0
8933,2430,0
8933,2430,0
8933,1928,0
8933,1928,0
8437,1928,0
8437,2421,0
7933,2421,0
7933,2919,0
8427,2919,0
8427,2919,0
8930,2919,0
8930,3417,0
8930,3417,0
8442,3417,0
8936,3417,0
8442,3417,0
8442,3907,0
7942,3907,0
7942,3907,0
7431,3907,0
7431,3418,0
7431,2911,0
7431,2410,0
7431,1894,0
6928,1894,0
6928,1894,0
6428,1894,0
6919,1894,0
6919,2390,0
6414,2390,0
5917,2390,0
5917,2390,0
5917,2390,0
5425,2390,0
4927,2390,0
4927,1879,0
4927,1879,0
4927,1879,0
4927,1879,0
5424,1879,0
5424,1879,0
5922,1879,0
5922,1879,0
5922,1879,0
5432,1879,0
5432,1879,0
4933,1879,0
4433,1879,0
4433,2371,0
4926,2371,0
4926,1875,0
4926,2372,0
4926,1878,0
5424,1878,0
5424,1379,0
4922,1379,0
4922,1379,0
5414,1379,0
5414,892,0
5414,892,0
5414,402,0
4913,402,0
4913,402,0
4411,402,0
4411,402,0
4411,908,0
4411,407,0
4411,907,0
4909,907,0
4410,907,0
4909,907,0
4909,1401,0
4410,1401,0
4410,895,0
4410,1389,0
3923,1389,0
3422,1389,0
3422,897,0
3928,897,0
4433,897,0
3947,897,0
3947,405,0
3446,405,0
3941,405,0
4441,405,0
4441,405,0
3948,405,0
4442,405,0
4442,898,0
4442,1400,0
4935,1400,0
4935,1894,0
4935,1894,0
4446,1894,0
4446,1894,0
4446,2389,0
4939,2389,0
4939,2389,0
4939,1893,0
4939,1396,0
4439,1396,0
4439,897,0
4439,897,0
4439,1406,0
3948,1406,0
3948,1406,0
3948,1406,0
3948,1898,0
3457,1898,300
3977,1898,0
3977,1898,0
3977,1404,0
3977,901,0
3977,398,0
3977,892,0
3977,1386,0
4481,1386,0
4481,899,0
4971,899,0
4971,1383,0
4461,1383,0
4461,1880,0
3965,1880,0
3965,1880,0
3965,1389,0
3965,1389,0
4472,1389,0
4472,1389,0
4472,888,0
4472,888,0
4472,1382,0
4472,1884,0
4472,1884,0
3974,1884,0
3974,1398,0
4475,1398,0
3979,1398,0
4470,1398,0
4470,1892,0
3974,1892,0
4474,1892,0
3970,1892,0
3970,2392,300
3970,2392,300
3970,2392,300
3469,2392,0
3469,1876,300
3971,1876,0
3971,2371,300
3971,1860,0
4470,1860,0
4969,1860,0
4969,2357,0
5466,2357,0
5466,2852,0
5466,2852,0
4990,2852,0
4500,2852,300
4500,2353,0
4500,2353,0
4500,2847,300
5001,2847,0
4511,2847,0
4511,2344,0
3999,2344,300
3503,2344,300
3503,2344,300
3503,1863,0
3503,1363,0
3503,1363,0
3991,1363,0
3991,1873,0
3496,1873,300
3496,1873,300
2997,1873,300
2997,1873,300
2997,2371,0
2997,1879,300
2997,2377,0
2997,2377,0
2997,2870,0
2997,3375,0
2997,3375,0
3496,3375,0
3496,3868,0
2997,3868,0
2997,3372,0
2502,3372,0
2007,3372,0
2007,3860,0
2007,3860,0
2502,3860,0
2502,3860,0
2004,3860,0
2004,3361,0
2004,3361,0
2004,2871,0
2506,2871,0
2506,2374,0
2506,2866,0
2997,2866,0
3491,2866,0
3491,2866,0
3983,2866,0
3983,2866,0
4478,2866,300
4478,3375,0
4478,2877,300
4478,2372,0
4986,2372,0
5482,2372,0
5482,2860,0
4979,2860,0
4979,2357,0
4979,2357,0
4486,2357,0
3982,2357,300
3982,1872,0
3982,1369,0
3982,1857,0
3982,1357,0
3982,860,0
3982,860,0
3474,860,0
3474,1366,0
2978,1366,0
3465,1366,0
2967,1366,0
3462,1366,0
3462,1862,300
3462,2360,0
3462,2360,0
3462,2360,0
3951,2360,300
4442,2360,0
3947,2360,300
3947,2860,0
3947,2860,0
4451,2860,300
4451,3357,0
4451,2864,300
4941,2864,0
4941,2366,0
4445,2366,0
4445,2887,300
4445,2887,300
4941,2887,0
5447,2887,0
5447,2398,0
5447,2903,0
4950,2903,0
4950,2403,0
4950,2403,0
4950,1906,0
4950,1409,0
4446,1409,0
4446,1897,0
4446,1897,0
4446,1897,0
4446,2397,0
3949,2397,300
4454,2397,0
3955,2397,300
3444,2397,0
3444,1903,300
3444,1410,0
3444,1917,300
3954,1917,0
3954,1421,0
3466,1421,0
3967,1421,0
3967,1421,0
3468,1421,0
3468,1421,0
3972,1421,0
3972,918,0
3478,918,0
3478,918,0
2983,918,0
2983,414,0
2983,916,0
2983,916,0
2983,916,0
3484,916,0
3484,413,0
2979,413,0
2979,413,0
2979,413,0
2979,922,0
2979,922,0
2979,1429,0
3475,1429,0
3475,928,0
3475,1423,0
3965,1423,0
3965,1423,0
4468,1423,0
4468,931,0
4468,1430,0
3968,1430,0
4469,1430,0
4469,933,0
4469,442,0
4469,924,0
3974,924,0
3974,1413,0
3974,921,0
4489,921,0
4995,921,0
5500,921,0
5500,433,0
5500,433,0
5500,433,0
5500,932,0
5500,932,0
5002,932,0
4505,932,0
4505,932,0
4505,932,0
4505,932,0
5007,932,0
5007,932,0
5007,426,0
5501,426,0
5987,426,0
5491,426,0
4992,426,0
4496,426,0
4496,921,0
4496,1418,0
4496,1418,0
4496,1418,0
4496,1418,0
4993,1418,0
4993,907,0
4993,907,0
4993,412,0
4487,412,0
4487,412,0
4980,412,0
4980,412,0
4980,412,0
5479,412,0
5986,412,0
6492,412,0
6492,412,0
6002,412,0
5513,412,0
5513,412,0
5013,412,0
5520,412,0
5520,412,0
6004,412,0
5510,412,0
5510,902,0
6004,902,0
5506,902,0
5506,1398,0
5997,1398,0
5997,1898,0
5502,1898,0
5502,1898,0
5502,1395,0
5502,909,0
5502,420,0
6005,420,0
6501,420,0
6998,420,0
6508,420,0
6001,420,0
6001,922,0
6001,1413,0
5493,1413,0
5493,1413,0
5493,1909,0
5987,1909,0
6478,1909,0
6478,2408,0
6478,2892,0
6478,2389,0
6478,2389,0
6478,2389,0
6975,2389,0
7474,2389,0
7474,1888,0
7474,1393,0
7474,1879,0
7474,1879,0
7474,2373,0
7977,2373,0
7479,2373,0
7479,2877,0
7982,2877,0
8491,2877,0
7992,2877,0
8482,2877,0
8482,3375,0
8482,3879,0
8482,4375,0
8975,4375,0
8975,3881,0
8975,3881,0
8975,4383,0
8492,4383,0
8492,3895,0
8492,4385,0
8492,3890,0
8985,3890,0
9486,3890,0
9486,3890,0
9976,3890,0
9976,3393,0
9976,2887,0
9976,3388,0
9976,2891,0
9976,2383,0
9976,1868,0
9976,2369,0
9976,1874,0
9976,2373,0
9976,2373,0
9478,2373,0
9478,2872,0
8976,2872,0
9487,2872,0
9982,2872,0
9982,2872,0
9467,2872,0
9467,2872,0
9975,2872,0
9975,3369,0
9975,3369,0
9975,2880,0
9975,3375,0
9975,3375,0
9975,3867,0
9975,4353,0
9482,4353,0
8985,4353,0
8985,4353,0
8985,4844,0
8985,4341,0
8493,4341,0
8493,4831,0
8493,5335,0
8493,5335,0
8493,4834,0
8493,4321,0
8493,4321,0
8493,3812,0
8493,4310,0
8493,3824,0
8493,3318,0
8984,3318,0
9474,3318,0
8975,3318,0
8975,3318,0
8975,3318,0
8975,3318,0
9481,3318,0
9964,3318,0
9964,2815,0
9964,2815,0
9964,3307,0
9964,3307,0
9459,3307,0
9958,3307,0
9958,3307,0
9958,3307,0
9958,2812,0
9958,2328,0
9958,1826,0
9958,1335,0
9457,1335,0
9457,1335,0
9457,1832,0
9457,1832,0
9457,2319,0
8961,2319,0
8961,2814,0
8961,3326,0
8477,3326,0
8477,3823,0
8477,3823,0
8477,3823,0
8477,3325,0
8477,3325,0
7983,3325,0
7492,3325,0
6990,3325,0
6990,3813,0
6496,3813,0
6001,3813,0
6501,3813,0
6501,3813,0
6011,3813,0
5518,3813,300
5518,3318,0
5020,3318,300
5020,3817,0
5020,3324,300
5020,3832,0
5524,3832,300
5524,4343,0
5017,4343,0
5017,4847,0
5513,4847,0
5513,4847,0
6014,4847,0
6510,4847,300
6510,4349,0
6510,4850,300
6510,4344,0
6510,4841,300
6510,4841,300
6510,4841,300
6510,5333,0
6510,5829,0
6019,5829,0
6019,5829,0
6019,5327,0
6019,5815,0
6514,5815,0
6514,5323,0
7009,5323,300
7009,5833,0
7514,5833,300
8008,5833,0
8510,5833,0
9008,5833,0
8511,5833,0
9008,5833,0
8516,5833,0
8015,5833,0
8015,5833,0
8015,5331,0
8512,5331,0
9015,5331,0
9015,5834,0
9515,5834,0
9515,5834,0
9020,5834,0
9020,5834,0
9020,5834,0
9518,5834,0
9518,6333,0
9518,5840,0
9518,5342,0
9518,5836,0
9518,5341,0
9518,4847,0
