1.0,2698.1449214031263
3.0,2425.9880099526663
0.0,2184.2767641628343
2.0,2187.6785134969564
0.0,2428.242284634052
2.0,2693.477419073013
4.0,2997.780897140799
3.0,2694.831344230791
3.0,2425.2084829863784
3.0,2180.5071582039027
2.0,2178.4252791497097
2.0,2422.5264684549625
2.0,2694.259760005408
4.0,2998.093040016055
3.0,2689.719450952019
3.0,2420.641619125043
1.0,2697.9838118099306
1.0,2426.6361396999605
1.0,2185.5936485172315
0.0,2427.09149819574
1.0,2428.274076570845
0.0,2183.8292125981993
0.0,2426.7772785993534
2.0,2425.7211600228784
0.0,2697.9227965280097
3.0,2424.683494249694
1.0,2697.780897140799
3.0,2425.2099642166495
1.0,2182.6437977266896
1.0,1962.504735413123
1.0,1960.6452838869386
1.0,2180.2648680254965
1.0,2424.745404893778
1.0,2698.093040016055
1.0,2420.6416191250423
0.0,2426.2908795714893
1.0,2425.055987234413
2.0,2183.3047627844744
2.0,2427.09149819574
0.0,2696.855361253097
0.0,2427.1067828550295
0.0,2426.4886420719536
0.0,2696.541141656711
2.0,2395.3594261548483
4.0,2997.9227965280097
3.0,2694.2060313031693
1.0,2424.85307256528
3.0,2182.4579046443105
3.0,1964.2317917287173
3.0,1766.176341100305
0.0,1959.5386435896085
2.0,2179.042249150263
0.0,2423.3927855054344
0.0,2696.5667408673094
0.0,2425.4108444642316
0.0,2696.054742628845
1.0,2182.529971461182
2.0,2124.2746972262926
2.0,2698.3106019963298
4.0,2998.3106019963298
3.0,2698.3106019963298
0.0,2697.653269549532
4.0,2997.9963823999433
3.0,2695.588698082178
1.0,2697.9227965280097
3.0,2424.705117224956
1.0,2182.32705679205
3.0,1964.2769178127144
3.0,1767.965341046987
2.0,1959.6994918725302
2.0,2178.3774117831094
2.0,2422.4812100325958
2.0,2694.2174060782404
4.0,2998.021981610545
2.0,2696.4831973103765
2.0,2997.509983372081
0.0,2176.3999898859147
0.0,2427.001657559932
2.0,2127.266895553011
1.0,2697.0708990504813
2.0,2697.6532695495325
4.0,2997.653269549532
1.0,2696.756679454096
3.0,2429.364832414978
1.0,2426.9334566688876
1.0,2181.2204040751208
1.0,1963.2572518618194
1.0,1767.1540564520005
0.0,1590.735152433642
0.0,1465.3991403950924
2.0,1962.364094095324
0.0,2182.207638699951
1.0,2423.5864154922333
1.0,2696.782278664697
1.0,2425.604651635552
1.0,2696.270280426234
0.0,2417.2414623441546
0.0,2695.6717271351963
0.0,2117.1088518288125
1.0,2425.4110094417615
1.0,2425.931920410027
1.0,2695.589674127889
4.0,2997.6540098252644
3.0,2695.232527315642
3.0,2427.147494365525
3.0,2181.406669681673
3.0,1961.219016153709
3.0,1463.8605135968596
0.0,1766.5712154560947
0.0,1960.6333930371711
0.0,2179.449283256968
0.0,2423.7102837930706
0.0,2393.4582162619927
1.0,2425.1223890559777
1.0,2181.320971363705
1.0,2424.6103908175132
2.0,2688.10699696426
4.0,2997.8373807835897
3.0,2690.3636940765373
2.0,2423.1707323051396
0.0,2693.9844320467682
1.0,2424.060472791022
1.0,2693.3213751235544
3.0,2421.723742424973
1.0,2181.7787394676598
3.0,1960.9864612522042
3.0,1763.1501891504197
2.0,1766.9974847241779
2.0,1964.3221390785336
2.0,2180.2023638099577
2.0,2423.609311181348
2.0,2695.3194700634217
4.0,2997.789378582729
3.0,2695.233169168138
3.0,2423.3997057733773
3.0,2181.026290690005
2.0,2419.1906254617625
1.0,2697.8373807835897
2.0,2426.6063924831524
2.0,2696.3464325021673
4.0,2997.8348501200203
3.0,2695.293588813507
1.0,2423.882256063849
3.0,2183.6309636015076
3.0,1966.5229138850627
3.0,1767.5721002609648
3.0,1589.3035775912397
1.0,1590.4685727898618
1.0,1767.9885672735338
1.0,1962.2071067455665
1.0,2181.199231995489
1.0,2425.656950518061
1.0,2697.7893785827287
1.0,2425.6047516084636
1.0,2181.026290690005
1.0,1962.9522725750778
1.0,2174.9422960473644
1.0,2425.368979897105
2.0,2181.617663102783
1.0,2424.0605703450206
1.0,2695.003467399762
1.0,2423.084547295448
1.0,2179.167103705025
1.0,1963.2531308551083
0.0,2180.924547461935
3.0,1960.160007438151
3.0,1762.348585958508
0.0,1586.8140114251767
1.0,1589.662745303302
1.0,1764.209661574851
1.0,1961.0299578313713
1.0,2180.7389215074963
1.0,2425.3209776962403
1.0,2180.7176916293806
1.0,1960.8903122921445
1.0,1764.8833021425655
2.0,1959.89220838889
1.0,2182.7635600037133
0.0,2422.9538911988066
0.0,2690.161419875877
1.0,2425.3661475206204
3.0,2180.722102259934
0.0,1961.7606865028774
0.0,1876.3684288522331
0.0,2423.2298298741307
0.0,1874.6293341880132
0.0,1957.9726925482519
0.0,1762.9430202888843
0.0,1759.7573548120342
0.0,1686.9683598257193
1.0,1764.9859978973798
1.0,1962.6613592928177
1.0,2182.7155578028483
1.0,1962.667700875443
3.0,1764.8833108120723
3.0,1588.5277215188637
2.0,2178.80946314929
2.0,2426.619454861559
2.0,2697.726707283638
4.0,2997.726707283638
3.0,2697.726707283638
3.0,2425.545835381918
3.0,2180.357455240651
0.0,2422.5338301811807
0.0,2693.431379092841
3.0,2420.6107165999274
3.0,2176.162259557964
0.0,1959.3473401240517
0.0,1955.8138421827928
0.0,1872.2142801744862
0.0,1953.962849085149
2.0,1764.4206003798872
1.0,1962.139740527372
1.0,1764.4163279906281
3.0,1586.7202035551
3.0,1428.2736052392036
2.0,1955.819778716153
1.0,2178.1735893441505
1.0,2421.4255447775845
1.0,2383.5595921235076
1.0,2421.4593731338573
2.0,2181.173088609273
2.0,2424.3431901015333
2.0,2694.9422427539535
4.0,2997.505613127115
3.0,2693.7888479022727
3.0,2421.6605988684855
3.0,2179.5588638824133
0.0,2174.7014796688
0.0,2418.8114172119476
0.0,2172.6228296056183
0.0,1958.6295131811494
1.0,1761.4047794636701
3.0,1585.5349849821678
3.0,1425.9211773500838
3.0,983.6111945453138
2.0,1759.7908632472315
1.0,1959.7733810421892
1.0,2178.538837674021
0.0,2178.983697887614
1.0,2178.602403211183
1.0,1962.4583680365006
2.0,2117.2028641066327
0.0,2690.9799554760275
1.0,2694.564535404577
3.0,2421.6202466324594
3.0,2177.061032912778
0.0,2175.675486402059
0.0,2418.8647914822886
0.0,2690.4724847678176
0.0,2416.5484978959444
0.0,2178.4415825986152
3.0,1656.3192582571478
0.0,1763.2658252710016
0.0,1585.6666531040514
3.0,1427.3173991624708
2.0,1761.4796889994
2.0,1961.6171317046378
2.0,2180.5709038021655
0.0,2422.85165300965
0.0,2180.5742648414307
2.0,2120.5046215556367
2.0,2694.040793165378
4.0,2997.641638898925
3.0,2691.241904599071
3.0,2418.668818232125
2.0,2177.456315944215
2.0,2423.4733573879885
2.0,2694.4623414138646
4.0,2997.1341681907165
3.0,2689.615001786862
0.0,2422.309537720651
0.0,2178.0686466041934
0.0,1960.4526834395701
3.0,1762.9265853006652
3.0,1586.8207321672119
0.0,1957.645452576354
0.0,2180.1769619375787
2.0,2123.6379716753977
0.0,2693.038253681011
0.0,2423.6486153610963
3.0,2179.228566644633
2.0,2419.1676421211673
1.0,2691.684738597491
1.0,2419.9362732718882
3.0,2174.925050786348
1.0,1958.0343544977409
2.0,2178.391649374495
2.0,2421.890919931725
1.0,2691.177267889281
0.0,2692.4793580696232
0.0,2692.4961383920154
0.0,2420.899848009851
0.0,2178.9209298885394
3.0,1959.2842059303339
3.0,1463.4682937778855
2.0,2179.153236500782
2.0,2426.96322821305
2.0,2698.0704806351305
4.0,2998.070480635131
3.0,2698.0704806351305
3.0,2425.8896087334106
3.0,2180.7012285921405
1.0,2418.2149880665743
1.0,2174.1441404866
3.0,1954.1196586591423
1.0,1759.2831144872475
2.0,1655.657303431625
1.0,2175.8392020382053
2.0,2395.0444903034377
2.0,2997.5282270895245
4.0,2997.528365346136
3.0,2695.0471922728775
3.0,2425.561930758907
3.0,2180.9810113390304
3.0,1962.928921098422
