x	y	a	r
1120	8465	1	0
627	8465	2	0
627	8971	2	0
627	9465	3	0
627	8955	2	0
627	9447	3	0
627	8952	3	0
627	8451	3	0
627	7947	4	-300
627	7947	1	-300
130	7947	0	0
630	7947	4	-300
630	7947	0	-300
1121	7947	4	0
1121	7947	4	0
1121	7947	1	0
623	7947	1	-300
126	7947	0	0
626	7947	0	-300
1119	7947	3	0
1119	7450	2	0
1119	7946	1	0
619	7946	2	-300
619	8449	4	0
619	8449	0	0
1121	8449	3	0
1121	7955	2	0
1121	8459	4	0
1121	8459	2	0
1121	8954	2	0
1121	9450	4	300
1121	9450	2	300
1121	9952	4	0
1121	9952	0	0
1616	9952	0	0
2114	9952	3	0
2114	9448	3	0
2114	8945	2	300
2114	9442	2	0
2114	9935	1	0
1621	9935	4	0
1621	9935	1	0
1111	9935	4	0
1111	9935	1	0
604	9935	1	0
106	9935	3	0
106	9430	3	300
106	8933	3	0
106	8452	4	-300
106	8452	3	-300
106	7957	3	0
106	7466	2	0
106	7965	3	0
106	7475	3	0
106	6970	2	0
106	7463	3	0
106	6964	0	0
602	6964	1	0
106	6964	0	0
606	6964	4	0
606	6964	0	0
1098	6964	4	0
1098	6964	1	0
604	6964	0	0
1100	6964	3	0
1100	6460	0	0
1594	6460	2	0
1594	6965	0	0
2088	6965	1	0
1588	6965	0	0
2086	6965	1	0
1589	6965	0	0
2081	6965	0	0
2583	6965	2	0
2583	7463	4	0
2583	7463	1	0
2097	7463	4	0
2097	7463	1	0
1604	7463	2	0
1604	7959	0	0
2107	7959	0	0
2609	7959	1	0
2109	7959	4	0
2109	7959	2	0
2109	8445	4	0
2109	8445	1	0
1610	8445	0	0
2117	8445	4	0
2117	8445	1	0
1623	8445	1	0
1127	8445	2	0
1127	8927	3	0
1127	8433	1	0
638	8433	0	0
1126	8433	1	0
637	8433	1	0
146	8433	3	-300
146	7939	0	0
637	7939	1	-300
137	7939	3	0
137	7449	0	0
623	7449	3	0
623	6950	1	0
116	6950	3	0
116	6461	3	0
116	5972	4	0
116	5972	0	0
618	5972	0	0
1111	5972	4	0
1111	5972	2	0
1111	6464	0	0
1604	6464	4	0
1604	6464	4	0
1604	6464	4	0
1604	6464	2	0
1604	6965	2	0
1604	7463	2	0
1604	7962	4	0
1604	7962	3	0
1604	7471	4	0
1604	7471	4	0
1604	7471	4	0
1604	7471	3	0
1604	6974	3	0
1604	6476	0	0
2100	6476	1	0
1601	6476	0	0
2089	6476	1	0
1597	6476	1	0
1092	6476	3	0
1092	5981	1	0
599	5981	4	0
599	5981	0	0
1106	5981	0	0
1609	5981	4	0
1609	5981	3	0
1609	5497	1	0
1132	5497	4	-300
1132	5497	2	-300
1132	6003	1	0
633	6003	0	0
1141	6003	2	0
1141	6491	1	0
643	6491	4	0
643	6491	3	0
643	5994	4	0
643	5994	1	0
154	5994	0	0
650	5994	1	0
150	5994	4	0
150	5994	2	0
150	6495	3	0
150	6003	0	0
641	6003	2	0
641	6486	4	0
641	6486	1	0
138	6486	2	0
138	6982	4	0
138	6982	4	0
138	6982	3	0
138	6494	3	0
138	6002	3	0
138	5511	0	0
638	5511	2	0
638	6004	3	0
638	5497	3	0
638	4996	2	0
638	5498	0	0
1142	5498	3	-300
1142	4990	1	0
634	4990	0	0
1153	4990	2	0
1153	5493	4	-300
1153	5493	0	-300
1649	5493	0	0
2138	5493	2	300
2138	5991	0	0
2636	5991	1	0
2150	5991	1	0
1648	5991	4	0
1648	5991	1	0
1158	5991	3	0
1158	5500	3	-300
1158	5016	1	-300
663	5016	0	0
1160	5016	4	-300
1160	5016	1	-300
661	5016	3	0
661	4514	3	0
661	4010	0	0
1154	4010	3	0
1154	3511	2	0
1154	4013	2	0
1154	4503	1	0
650	4503	4	0
650	4503	0	0
1155	4503	0	0
1658	4503	1	-300
1149	4503	2	0
1149	4994	2	0
1149	5490	2	-300
