x	y	a	r
6492	3913	2	0
6492	4401	0	0
6981	4401	4	0
6981	4401	4	0
6981	4401	4	0
6981	4401	2	0
6981	4893	4	0
6981	4893	0	0
7474	4893	2	0
7474	5391	0	0
7980	5391	1	100
7472	5391	1	0
6965	5391	3	0
6965	4895	0	0
7473	4895	0	0
7966	4895	2	0
7966	5395	2	100
7966	5893	1	-500
7462	5893	4	0
7462	5893	1	0
6968	5893	4	0
6968	5893	0	0
7468	5893	1	0
6960	5893	0	0
7457	5893	0	0
7968	5893	3	-500
7968	5393	2	100
7968	5880	4	-500
7968	5880	1	-500
7471	5880	3	0
7471	5381	2	0
7471	5880	0	0
7980	5880	1	-500
7475	5880	3	0
7475	5374	4	0
7475	5374	4	0
7475	5374	0	0
7969	5374	1	100
7475	5374	1	0
6979	5374	2	0
6979	5876	0	0
7477	5876	2	0
7477	6367	2	300
7477	6863	3	0
7477	6368	2	300
7477	6863	2	0
7477	7356	4	500
7477	7356	0	500
7981	7356	1	0
7479	7356	1	500
6985	7356	1	0
6489	7356	0	0
6992	7356	1	0
6488	7356	2	0
6488	7851	3	0
6488	7353	4	0
6488	7353	2	0
6488	7849	2	0
6488	8341	0	0
6982	8341	2	0
6982	8840	0	0
7486	8840	4	0
7486	8840	1	0
6982	8840	1	0
6484	8840	0	0
6974	8840	4	0
6974	8840	2	0
6974	9320	1	0
6477	9320	2	-300
6477	9821	0	0
6977	9821	1	100
6485	9821	0	0
6978	9821	4	100
6978	9821	0	100
7467	9821	1	0
6971	9821	3	100
6971	9309	2	0
6971	9793	4	100
6971	9793	4	100
6971	9793	4	100
6971	9793	3	100
6971	9294	1	0
6477	9294	0	-300
6970	9294	3	0
6970	8797	2	0
6970	9283	1	0
6476	9283	2	-300
6476	9776	0	0
6967	9776	0	100
7470	9776	4	0
7470	9776	4	0
7470	9776	1	0
6974	9776	4	100
6974	9776	4	100
6974	9776	4	100
6974	9776	3	100
6974	9280	1	0
6478	9280	0	-300
6979	9280	4	0
6979	9280	1	0
6487	9280	1	-300
5992	9280	4	300
5992	9280	2	300
5992	9788	1	0
5495	9788	1	-600
5004	9788	3	-600
5004	9299	3	0
5004	8805	4	500
5004	8805	0	500
5500	8805	4	500
5500	8805	4	500
5500	8805	4	500
5500	8805	0	500
5999	8805	0	0
6490	8805	4	0
6490	8805	0	0
6989	8805	3	0
6989	8309	0	0
7481	8309	4	100
7481	8309	3	100
7481	7805	3	-600
7481	7317	2	500
7481	7813	2	-600
7481	8307	4	100
7481	8307	2	100
7481	8813	0	0
7977	8813	0	0
8467	8813	4	0
8467	8813	0	0
8976	8813	1	0
8480	8813	1	0
7995	8813	2	0
7995	9302	4	0
7995	9302	2	0
7995	9789	4	0
7995	9789	4	0
7995	9789	4	0
7995	9789	0	0
8502	9789	3	0
8502	9286	1	100
8011	9286	4	500
8011	9286	4	500
8011	9286	0	500
8511	9286	3	100
8511	8795	2	0
8511	9298	4	100
8511	9298	0	100
9003	9298	2	500
9003	9789	0	0
9507	9789	1	0
9032	9789	1	0
8533	9789	3	0
8533	9289	0	100
9024	9289	4	500
9024	9289	0	500
9515	9289	3	0
9515	8788	4	0
9515	8788	2	0
9515	9277	3	0
9515	8777	2	0
9515	9280	3	0
9515	8793	2	0
9515	9297	2	0
9515	9787	4	0
9515	9787	4	0
9515	9787	1	0
9023	9787	4	0
9023	9787	0	0
9514	9787	3	0
9514	9290	1	0
9015	9290	1	500
8524	9290	2	100
8524	9780	4	0
8524	9780	4	0
8524	9780	1	0
8024	9780	0	0
8528	9780	0	0
9019	9780	4	0
9019	9780	3	0
9019	9288	0	500
9513	9288	4	0
9513	9288	2	0
9513	9788	1	0
9015	9788	3	0
9015	9283	2	500
9015	9794	3	0
9015	9291	4	500
9015	9291	3	500
9015	8803	0	0
9521	8803	1	0
9020	8803	4	0
9020	8803	1	0
8518	8803	1	0
8016	8803	2	0
8016	9295	0	500
8508	9295	4	100
8508	9295	1	100
